domain,aplication,version,accounts,MAU,HYAU,posts
newcleckitdominie.wordpress.com,wordpress,6.7,1,1,1,99
westbrit.ie,wordpress,6.1,1,1,1,46
vorbildergesucht.noblogs.org,wordpress,6.6,1,1,1,45
imarc.co.uk,wordpress,6.7,1,1,1,118
daily-twerk.com,wordpress,6.6,1,1,1,482
petitionsforfuture.de,wordpress,6.6,1,1,1,53
eldraeverse.com,wordpress,6.6,1,1,1,2865
sv-antares.de,wordpress,6.6,1,1,1,12
efa-dl.com,wordpress,6.6,1,1,1,40
tecnocracia.com.co,wordpress,6.6,1,1,1,392
antiimperialiststruggle.noblogs.org,wordpress,6.6,1,1,1,95
ngangakiiru.wordpress.com,wordpress,6.7,1,1,1,9
questionsdelangue.wordpress.com,wordpress,6.7,1,1,1,41
boatingeuropeopenworlds.wordpress.com,wordpress,6.7,1,1,1,9
mafis242.de,wordpress,6.6,1,1,1,10
pletnet.io,wordpress,6.6,1,1,1,271
junkiegranny.wordpress.com,wordpress,6.7,1,1,1,9
dmtales.com,wordpress,6.7,1,1,1,93
dequevolem.com,wordpress,6.7,1,1,1,23
wortquetsche.wordpress.com,wordpress,6.7,1,1,1,43
roland.wordpress.com,wordpress,6.7,1,1,1,45
blog.der-boese-metaller.de,wordpress,6.6,1,1,1,791
funkcijos.wordpress.com,wordpress,6.7,1,1,1,30
stigmatisnews.wordpress.com,wordpress,6.7,1,1,1,1635
jarmpuol.wordpress.com,wordpress,6.7,1,1,1,27
rhonabwy.com,wordpress,6.7,1,1,1,935
kathware.com.ar,wordpress,6.6,1,1,1,55
mdmlab.fr,wordpress,6.6,1,1,1,2
kranzkrone.de,wordpress,6.6,1,1,1,36
insertplus.com.ar,wordpress,6.6,1,1,1,0
exmoorfoodfest.com,wordpress,6.7,1,1,1,337
slidewielder.wordpress.com,wordpress,6.7,1,1,1,380
medsocionwheels.com,wordpress,6.6,1,1,1,44
chillr.de,wordpress,6.6,1,1,1,430
plesiosauria.com,wordpress,6.6,1,1,1,66
theolympiastandard.com,wordpress,6.6,1,1,1,107
monporte.de,wordpress,6.6,1,1,0,17
manton.wordpress.com,wordpress,6.7,1,1,1,4443
scottsgameroom.com,wordpress,6.7,1,1,1,559
volquardsen.photo,wordpress,6.3,1,1,1,1015
blog.westsideblogger.eu,wordpress,6.6,1,1,1,124
seanpatrick.phd,wordpress,6.7,1,1,1,117
aufentha.lt,wordpress,6.6,1,1,1,18
exploring.michaelpaskevicius.com,wordpress,6.6,1,1,1,684
prinsligasaker.wordpress.com,wordpress,6.7,1,1,1,7
www.impulsait.com,wordpress,6.6,1,1,1,12
chez-risk.in,wordpress,6.6,1,1,1,20
andijah.wordpress.com,wordpress,6.7,1,1,1,221
selden.page,wordpress,6.7,1,1,1,2
skobk.in,wordpress,6.6,1,1,1,40
pen-paper-dice.de,wordpress,6.6,1,1,1,129
minasthoughtsandramblings.wordpress.com,wordpress,6.7,1,1,1,10
observationblogger.com,wordpress,6.7,1,1,1,1432
www.henning-uhle.eu,wordpress,6.6,1,1,1,4697
lettermo.com,wordpress,6.6,1,1,1,42
bandarbaru1.my.id,wordpress,6.6,1,1,0,8
47thpennsylvaniavolunteers.com,wordpress,6.7,1,1,1,84
ryanschultz.com,wordpress,6.6,1,1,1,2677
clubb.cymru,wordpress,6.5,1,1,1,39
sijobling.com,wordpress,6.6,1,1,1,809
weienmusic.wordpress.com,wordpress,6.7,1,1,1,19
acaibialem.wordpress.com,wordpress,6.7,1,1,1,45
muratgulsacan.wordpress.com,wordpress,6.7,1,1,1,3
apollolemmon.com,wordpress,6.6,1,1,1,5565
winnick.is,wordpress,6.6,1,1,1,25
dague.net,wordpress,6.7,1,1,1,1129
mariposarevoltosa.wordpress.com,wordpress,6.7,1,1,1,35
raintreeruckus.com,wordpress,6.2,1,1,1,119
carlprey.com,wordpress,6.7,1,1,1,6
loreandordure.com,wordpress,6.7,1,1,1,23
publicwolf.vivaldi.net,wordpress,6.4,1,1,0,6
teuvovaisanen.fi,wordpress,6.6,1,1,1,631
vagabunda.se,wordpress,6.6,1,1,1,11
conletrapropia.com.ar,wordpress,6.6,1,1,1,239
historiasdagomeira.com,wordpress,6.6,1,1,1,62
davidpeach.me,wordpress,6.6,1,1,1,2234
blog.freiburg.social,wordpress,6.4,1,1,1,4
neilmadden.blog,wordpress,6.7,1,1,1,72
punning.isbrill.com,wordpress,6.6,1,1,1,108
richardzach.org,wordpress,6.4,1,2,2,734
transportist.org,wordpress,6.7,1,1,1,3640
xcol.org,wordpress,6.6,1,1,1,0
bruisedfoodclub.org,wordpress,6.7,1,1,1,59
changelog.complete.org,wordpress,6.6,1,1,1,984
ksued.wordpress.com,wordpress,6.7,1,1,1,158
etidioh.wordpress.com,wordpress,6.7,1,1,1,18611
lamaisonvivante.blog,wordpress,6.7,1,1,1,79
ballverliebt.eu,wordpress,6.3,1,1,1,1484
nureinblog.at,wordpress,6.6,1,1,1,3367
dorkboycomics.com,wordpress,6.6,1,1,1,108
mistfunk.wordpress.com,wordpress,6.7,1,1,1,831
musingsofbuffyleigh.wordpress.com,wordpress,6.7,1,1,1,1342
tomczak.se,wordpress,6.5,1,1,1,87
pawn.nl,wordpress,6.6,1,1,1,240
mittwochsfrage.de,wordpress,6.6.2,1,1,1,3
jaq.blessing.exchange,wordpress,6.6,1,1,0,2
wir.muessenreden.de,wordpress,6.6,1,1,1,5
enthalpiste.fr,wordpress,6.5,1,1,1,13
counselorscanvas.wordpress.com,wordpress,6.7,1,1,1,24
morebento.data.blog,wordpress,6.7,1,1,1,11
puha.no,wordpress,6.6,1,1,1,189
blog.stephan-unter.de,wordpress,6.6,1,1,1,20
san.heraut.eu,wordpress,6.6,1,1,1,73
terokankaanpera.fi,wordpress,6.5,1,1,1,512
kellersee.wordpress.com,wordpress,6.7,1,1,1,11
spriggans-den.com,wordpress,6.4.5,1,1,1,713
www.sidhe.org,wordpress,6.6,1,1,1,8
inkladde.blog,wordpress,6.7,1,1,1,105
resbateman.wordpress.com,wordpress,6.7,1,1,1,492
thorin.thorinklosowski.com,wordpress,6.6,1,1,1,18
saschafoerster.de,wordpress,6.6,1,1,1,81
kolotipy.cz,wordpress,6.6,1,1,1,443
www.filmvanalledag.nl,wordpress,6.6,1,1,1,3823
osconjunction.net,wordpress,6.7,1,1,1,236
crossgolf.uhc-elster.de,wordpress,6.6,1,1,1,559
mshuntersanatomy.wordpress.com,wordpress,6.7,1,1,1,29
dublinfreelance.org,wordpress,6.6,1,3,3,330
dainys.com,wordpress,6.1.1,1,1,1,6
whatdoiknowjr.com,wordpress,6.7,1,1,1,917
jresearches.wordpress.com,wordpress,6.7,1,1,1,19
press.ash.ms,wordpress,6.6,1,1,1,119
micro.ansico.dk,wordpress,6.6,1,1,1,66
blog.kulturkramkiste.de,wordpress,6.6,1,1,1,61
dgtz.info,wordpress,6.6,1,1,1,251
www.scriptopolis.fr,wordpress,6.3,1,1,1,780
steves.life,wordpress,6.6,1,1,1,553
haikushane.com,wordpress,6.7,1,1,1,96
aslakr.wordpress.com,wordpress,6.7,1,1,1,5
kulttuurimarxismi.eu,wordpress,6.6,1,1,1,5
decoding.io,wordpress,6.4.1,1,1,1,615
threadinburgh.scot,wordpress,6.6,1,1,1,268
danirod.es,wordpress,6.6,1,1,1,78
kramkiste.polydora.de,wordpress,6.6,1,1,1,12
gedankensplitter.polydora.de,wordpress,6.6,1,1,1,34
adam.retchless.us,wordpress,6.6,1,1,1,25
datri.uy,wordpress,6.6,1,1,1,47
bernarddeacon.com,wordpress,6.7,1,1,1,602
freakrho.com,wordpress,6.3.5,1,0,0,2
shankarraman.in,wordpress,6.6,1,1,1,84
petristrasse2.de,wordpress,6.6.2,1,1,1,39
kritischerfehlschlag.de,wordpress,6.7,1,1,1,83
trelegal.com,wordpress,6.6,1,1,1,34
stefanmey.com,wordpress,6.4.5,1,1,1,721
faduda.ie,wordpress,6.6,1,1,1,1418
weloveit.info,wordpress,6.6,1,1,1,385
jdracademy.fr,wordpress,6.6,1,1,1,197
thedeletebin.com,wordpress,6.7,1,1,1,1328
minciu.puga.lt,wordpress,6.5,1,1,0,2
lesezeit.polydora.de,wordpress,6.6,1,1,1,8
schallundstille.de,wordpress,6.6,1,1,1,317
degruchy.org,wordpress,6.6,1,1,1,37
aaltomies.wordpress.com,wordpress,6.7,1,1,1,1171
teatoasttrivia.com,wordpress,6.7,1,1,1,247
herrherrmann.net,wordpress,6.6,1,1,1,46
zompist.wordpress.com,wordpress,6.7,1,1,1,1105
brakmakern.no,wordpress,6.7,1,1,1,157
www.votreviedautiste.com,wordpress,6.6,1,1,1,45
gnuxero.softlibre.com.ar,wordpress,6.6,1,1,1,74
esbenrahbek.eu,wordpress,6.6,1,1,1,104
www.reiseshop-kiel.de,wordpress,6.6,1,1,1,216
wadetregaskis.com,wordpress,6.6,1,1,1,922
hiringlibrarians.com,wordpress,6.7,1,1,1,2847
comunicacionabierta.net,wordpress,6.6,1,1,1,285
polyhedralnonsense.com,wordpress,6.7,1,1,1,348
nerdherz.blog,wordpress,6.6,1,1,1,55
autismus-rhein-neckar.de,wordpress,6.7,1,1,1,30
studentin.radiocorax.de,wordpress,6.6,1,1,1,357
cogdogblog.com,wordpress,6.2,1,1,1,5709
arsan.id,wordpress,6.6,1,1,1,170
ojars.kapteinis.lv,wordpress,6.6,1,1,1,449
theragnarbay.org,wordpress,6.6,1,1,1,51
www.comehavebreakfast.blog,wordpress,6.6,1,1,1,7
humepage.at,wordpress,6.6,1,1,1,453
mrehler.com,wordpress,6.7,1,1,1,43
mauricioaraya.com,wordpress,6.7,1,1,1,2585
josephguhlin.com,wordpress,6.6.2,1,1,1,14
www.gruene-badoeynhausen.de,wordpress,6.6,1,1,1,408
atypikal.life,wordpress,6.7,1,1,1,325
www.sebastianmalloy.com,wordpress,6.6,1,1,1,59
nerdrooted.com,wordpress,6.5,1,1,1,173
carmelitequotes.blog,wordpress,6.7,1,1,1,4238
electiongraphs.com,wordpress,6.6,1,1,1,106
11k2.wordpress.com,wordpress,6.7,1,1,1,8916
youronlyoneofcl.wordpress.com,wordpress,6.7,1,1,1,564
gunnersshot.com,wordpress,6.7,1,1,1,1393
malikspeaks.noblogs.org,wordpress,6.6,1,1,1,24
gdzietakpieknie.party,wordpress,6.6,1,1,1,84
gestaltmentor.wordpress.com,wordpress,6.7,1,1,1,40
tocadorapoelho.wordpress.com,wordpress,6.7,1,1,1,22
travel-dealz.de,wordpress,6.6,1,1,1,5
astoneintheriver.net,wordpress,6.7,1,1,1,150
asso.velobesancon.info,wordpress,6.6,1,1,1,460
jyrkikuoppala.vivaldi.net,wordpress,6.4,1,1,1,5
curiositydrive.org,wordpress,6.7,1,1,1,116
morphtown.de,wordpress,6.6,1,2,0,47
petecarr.net,wordpress,6.6,1,1,1,2625
derlaufen.de,wordpress,6.6,1,1,0,8
happyxiao.com,wordpress,6.6,1,1,1,622
moderncryptozoology.wordpress.com,wordpress,6.7,1,1,1,138
www.svantevid.com,wordpress,6.6,1,1,1,114
thecommongreen.scot,wordpress,6.7,1,1,1,277
ichthyosauria.com,wordpress,6.6,1,1,1,4
mancave.de,wordpress,6.6,1,1,1,497
thisisnow5.wordpress.com,wordpress,6.7,1,1,1,39
autistotetis.lt,wordpress,6.6,1,1,1,147
osc-activitypub.pikapod.net,wordpress,6.6,1,0,0,0
indiewohnzimmer.de,wordpress,6.6,1,1,1,116
www.airwhale.com,wordpress,6.6,1,1,1,59
daily.ds106.us,wordpress,6.5,1,1,1,3319
tamagothi.wordpress.com,wordpress,6.7,1,1,1,6714
xkomo.com,wordpress,6.6,1,1,1,72
byrdbrnz.me,wordpress,6.6,1,1,1,38
polente.de,wordpress,6.6,1,1,1,1121
mojevideo.g6.cz,wordpress,6.6,1,1,1,965
feuerblut.com,wordpress,6.7,1,1,1,336
mikolsic.vivaldi.net,wordpress,6.4,1,1,1,15
dly.se,wordpress,6.5,1,1,1,0
celestialvoice.net,wordpress,6.4.5,1,1,1,6
republa.net,wordpress,6.6,1,1,1,10
sciactive.com,wordpress,6.6,1,1,1,19
kierunkowy74.vivaldi.net,wordpress,6.4,1,1,1,1
ours-inculte.fr,wordpress,6.6,1,1,1,589
prysmatic.com,wordpress,6.2.3,1,1,1,26
rolandinsh.lv,wordpress,6.6,1,1,1,19
aywren.wordpress.com,wordpress,6.7,1,1,1,23
schoonens.nl,wordpress,6.6,1,0,0,0
www.ogijima.fr,wordpress,6.6,1,1,1,1330
gergely.imreh.net,wordpress,6.6,1,1,1,111
area-51.blog,wordpress,6.7,1,1,1,141
scburwitz.wordpress.com,wordpress,6.7,1,1,1,28
www.jazz-sax.com,wordpress,6.6,1,2,2,1246
ilogeek.es,wordpress,6.7,1,1,1,129
stuartm.com,wordpress,6.6,1,1,1,65
expret.org,wordpress,6.7,1,1,1,680
kroitus.com,wordpress,6.6,1,1,1,189
www.fightthegoodfight.blog,wordpress,6.6,1,1,1,15
ileif.de,wordpress,6.6,1,1,1,44
lordjohn75.de,wordpress,6.6,1,1,1,19
jmilo.ir,wordpress,6.6,1,1,1,29
denimixart.vivaldi.net,wordpress,6.4,1,1,0,25
blog.crazynewworld.net,wordpress,6.6,1,1,1,5
kylepiira.com,wordpress,6.7,1,1,1,92
blog.noppy.jp,wordpress,6.6,1,1,1,120
rdh27785.net,wordpress,6.6.2,1,1,1,1
misreading.chat,wordpress,6.7,1,1,1,144
wp.jmuk.org,wordpress,6.7,1,1,1,135
tukinet.wordpress.com,wordpress,6.7,1,1,1,9
www.acor3.it,wordpress,6.6,1,1,1,982
animalofthings.com,wordpress,6.6,1,1,1,2049
riduidel.wordpress.com,wordpress,6.7,1,1,1,1501
raimue.blog,wordpress,6.6,1,1,1,50
marcin-lis.pl,wordpress,6.6,1,1,1,49
www.djrobzilla.net,wordpress,6.6,1,1,1,57
edafe.de,wordpress,6.6,1,1,1,331
aconaway.com,wordpress,6.6,1,2,2,310
blog.kathyreid.id.au,wordpress,6.6,1,1,1,152
herrspitau.de,wordpress,6.6,1,2,2,816
bccline.com,wordpress,6.6,1,1,1,39
blasphemous.bike,wordpress,6.6,1,1,1,66
antioch.tech,wordpress,6.6,1,1,1,14
bjoern-tantau.de,wordpress,6.6,1,1,1,481
raynix.info,wordpress,6.6,1,1,1,846
shibe.meowshiba.com,wordpress,6.6,1,1,1,16
monaco.every-little.com,wordpress,6.6,1,1,1,35
ontarionet.ca,wordpress,6.6,1,1,1,5628
psa.ngo,wordpress,6.6,1,1,1,357
alstra.ca,wordpress,6.6,1,1,1,61
weinfeste-der-pfalz.de,wordpress,6.6,1,1,1,116
dampfdruck-presse.hu,wordpress,6.6,1,1,1,969
coderdojo-saar.de,wordpress,6.6,1,1,1,96
urbanister.photos,wordpress,6.6,1,1,1,399
www.nordstadt-braut.de,wordpress,6.6,1,1,1,49
ijahn.de,wordpress,6.6,1,1,1,916
becomingthemuse.net,wordpress,6.7,1,1,1,1383
1a23.com,wordpress,6.6,1,1,1,0
pfoetchenbloggt.noblogs.org,wordpress,6.6,1,1,1,22
guerillakino.de,wordpress,6.6,1,1,1,9
unkai.blog,wordpress,6.6,1,1,1,15
blog.lubar.me,wordpress,6.6,1,1,1,9
blog.sigma-star.io,wordpress,6.6,1,1,1,11
sozialwelten.de,wordpress,6.6,1,1,1,1
kur0den.vivaldi.net,wordpress,6.4,1,1,1,4
packy.dardan.com,wordpress,6.6,1,1,1,110
blog.injabie3.moe,wordpress,6.6,1,1,1,269
flatage.com,wordpress,6.4.5,1,1,1,1019
oita-pikapika.net,wordpress,6.6,1,1,1,57
yotimu.net,wordpress,6.6,1,0,1,43
umo.dojin.com,wordpress,6.6.2,1,0,0,0
shogifeed.cloudfree.jp,wordpress,6.6,1,1,1,2815
yujitamura.blog,wordpress,6.6,1,1,1,1128
kazehiko.com,wordpress,6.6,1,1,1,81
www.lo-tek.info,wordpress,6.6,1,1,1,187
www.improv.one,wordpress,6.6,1,1,1,1
soft-scifi.isbrill.com,wordpress,6.6,1,1,1,53
masmanuti.wordpress.com,wordpress,6.7,1,1,1,588
www.lexicomancia.com,wordpress,6.4.2,1,1,1,46
www.musicafolk.es,wordpress,6.6,1,1,1,256
www.macram.es,wordpress,6.6,1,1,1,166
www.radiosdigitales.es,wordpress,6.6,1,1,1,45
blog.cysioland.pl,wordpress,6.6,1,0,0,1
technomage.net,wordpress,6.6,1,1,1,16
uhc-elster.de,wordpress,6.6,1,1,1,235
gnulinuxvalencia.org,wordpress,6.6,1,1,1,248
bascules.blog,wordpress,6.7,1,1,1,143
transponderings.blog,wordpress,6.6,1,1,1,96
classicpress.main-vision.com,wordpress,6.2,1,1,1,28
andrereichel.de,wordpress,6.6,1,1,1,68
simonezanella.it,wordpress,6.6,1,1,1,74
renes-welt.de,wordpress,6.6,1,1,1,40
elypeddler.wordpress.com,wordpress,6.7,1,1,1,7
peterwebster.me,wordpress,6.7,1,1,1,380
www.thehappyout.com,wordpress,6.6,1,1,1,33
ochtendgrijs.be,wordpress,6.6,1,1,1,92
crossgolf.org,wordpress,6.6,1,1,1,137
alphabeticalzurich.wordpress.com,wordpress,6.7,1,1,1,141
any.vivaldi.net,wordpress,6.4,1,1,1,1
musicspots.de,wordpress,6.6,1,1,1,895
www.invincible.ink,wordpress,6.6,1,1,1,54
www.mason.org.pl,wordpress,6.6,1,1,1,11421
gustedt.wordpress.com,wordpress,6.7,1,1,1,113
tommacinneswriter.com,wordpress,6.6,1,1,1,1003
passivevoyeur.uk,wordpress,6.7,1,1,1,1
schoenswetter.servus.at,wordpress,6.6,1,1,1,13
blog.jcix.top,wordpress,6.4.5,1,1,1,122
consumeristadventures.info,wordpress,6.6,1,1,1,60
www.penwing.me.uk,wordpress,6.6,1,1,1,8
yon.yoshino.garden,wordpress,6.6,1,1,1,3
lawebnobasta.eltakana.net,wordpress,6.6,1,1,1,1341
naskali.fi,wordpress,6.6,1,1,1,21
rtl.chrisadams.me.uk,wordpress,6.6,1,1,1,122
popculturelibraries.wordpress.com,wordpress,6.7,1,1,1,251
pepsy.noblogs.org,wordpress,6.6,1,1,1,230
codice-rosso.net,wordpress,6.6,1,1,1,964
ilcomizietto.wordpress.com,wordpress,6.7,1,1,1,2073
jan.indie.lol,wordpress,6.6,1,1,1,1
justinsimoni.com,wordpress,6.6,1,1,1,544
mannivu.wordpress.com,wordpress,6.7,1,1,1,112
disegnintasca.it,wordpress,6.6,1,1,1,135
www.petermorse.com.au,wordpress,6.6,1,1,1,147
pontebianco.noblogs.org,wordpress,6.6,1,2,1,2797
loscimmiatoreseriale.altervista.org,wordpress,6.3.2,1,null,null,23
www.diegogabriele.it,wordpress,6.6,1,1,1,58
www.astrocampania.it,wordpress,6.4.5,1,1,1,417
ingordidicinema.altervista.org,wordpress,6.4.3,1,1,1,41
astromichi.wordpress.com,wordpress,6.7,1,1,1,22
rscottjones.com,wordpress,6.6,1,1,1,224
samulczyk.pl,wordpress,6.6,1,1,1,224
backlog.dk,wordpress,6.6,1,1,1,63
www.jamesaaron.net,wordpress,6.6,1,1,1,45
www.katjaevertz.de,wordpress,6.6,1,1,1,65
www.sivertalmvik.no,wordpress,6.6,1,1,1,9
sturmwarnung.at,wordpress,6.6,1,1,1,1962
janetannelogan.com,wordpress,6.7,1,1,1,1519
secretexit.wordpress.com,wordpress,6.7,1,1,1,11
acqueagitate.com,wordpress,6.7,1,1,1,65
landreville.blog,wordpress,6.6,1,1,1,1336
websterresearchconsulting.com,wordpress,6.7,1,1,1,30
aalaap.wordpress.com,wordpress,6.7,1,1,1,70
cesarstwokwadratowe.com,wordpress,6.6.2,1,1,1,2
feorag.wordpress.com,wordpress,6.7,1,1,1,228
cretox.noblogs.org,wordpress,6.6,1,1,1,286
www.medinetz-halle.de,wordpress,6.4,1,1,1,77
aneeshsathe.com,wordpress,6.7,1,1,1,18
christian.faubel.derstrudel.org,wordpress,6.5,1,1,1,70
golf-podcast.de,wordpress,6.6,1,1,1,60
masoud.abkenar.net,wordpress,5.7,1,1,1,28
blog.pohlers-web.de,wordpress,6.6,1,1,1,23
jlottosen.wordpress.com,wordpress,6.7,1,1,1,301
peasec.de,wordpress,6.6,1,1,1,457
mintrampolin.wordpress.com,wordpress,6.7,1,1,1,0
kulturellepraxis.wordpress.com,wordpress,6.7,1,1,1,1006
marco-zehe.de,wordpress,6.2,1,1,0,2
charles-plemons.blog.wku.edu,wordpress,6.6,1,1,1,816
bookofadamz.com,wordpress,6.6,1,1,1,46
isazi.net,wordpress,6.6,1,1,1,110
outdoorabruzzo.com,wordpress,6.6,1,1,1,9
westnorth.com,wordpress,6.7,1,1,1,1475
mancavgeek.co.uk,wordpress,6.6,1,1,1,611
wir-in-umkirch.de,wordpress,6.6,1,1,1,78
koelle4future.de,wordpress,6.6,1,1,1,1134
borutzki.wordpress.com,wordpress,6.7,1,1,1,51
zawieruszony.blog,wordpress,6.7,1,1,1,33
soctest.vurtdefurk.com,wordpress,6.6,1,1,1,3
pmueller.de,wordpress,6.6,1,1,1,130
elodiebouchet.fr,wordpress,6.6,1,1,1,37
sciencefictionruminations.com,wordpress,6.7,1,1,1,1189
gestaltleben.wordpress.com,wordpress,6.7,1,1,1,30
blog.natalenko.name,wordpress,6.6,1,1,1,1
igdamelbourne.au,wordpress,6.7,1,1,1,23
mishicotmuseum.com,wordpress,6.7,1,1,1,579
activitypub.cyou,wordpress,6.6,1,1,1,1
www.rxbrad.com,wordpress,6.6,1,1,1,22
blog.estampie.work,wordpress,6.6,1,1,1,42
elsewhere.alecmuffett.com,wordpress,6.4.3,1,1,1,1
deadseaapes.wordpress.com,wordpress,6.7,1,1,1,232
podcast.infosec.exchange,wordpress,6.6,1,1,1,2
londonleathermen.co.uk,wordpress,6.6,1,1,1,78
ghost.computer,wordpress,6.6,1,1,1,25
holyassociates.com,wordpress,6.6,1,1,1,4
www.mancave.de,wordpress,6.6,1,1,1,497
politische-perspektiven.de,wordpress,6.6,1,1,1,3
gergolippai.com,wordpress,6.6,1,1,1,74
shellwaffle.com,wordpress,6.6,1,1,1,2
travel.geek.nz,wordpress,6.6,1,1,1,69
blog.dueckert.eu,wordpress,6.6,1,1,1,44
osservatorio.astrocampania.it,wordpress,6.4.5,1,1,1,111
htmt41.com,wordpress,6.6,1,1,1,608
zeke.wordpress.com,wordpress,6.7,1,1,1,1
blog.lice.jp,wordpress,6.6,1,1,1,1953
dopeydopierdopiest.wordpress.com,wordpress,6.7,1,1,1,71
radicalruss.com,wordpress,6.6,1,1,1,2109
sortiert.work,wordpress,6.6,1,1,1,1
elfredo.net,wordpress,6.6,1,1,1,11
caspari.saarland,wordpress,6.6,1,1,1,20
qblueheart.com,wordpress,6.7,1,1,1,70
www.pelzel.de,wordpress,6.6,1,1,1,129
reverendelvis.de,wordpress,6.6,1,1,1,571
giantpaper.org,wordpress,6.6,1,1,1,372
swduncan.com,wordpress,6.7,1,1,1,54
thoughts2words.kopfstim.me,wordpress,6.6,1,2,2,13
oddorder.org,wordpress,6.6,1,1,1,412
matteodallombra.net,wordpress,6.6,1,1,1,159
blog.hillbrecht.de,wordpress,6.6,1,2,2,727
www.kagel.ch,wordpress,6.5,1,1,1,35
timmymac.wordpress.com,wordpress,6.7,1,1,1,11
freitagnacheins.de,wordpress,6.6,1,1,1,673
kittmedia.com,wordpress,6.6,1,1,1,301
eudemocracy.eu,wordpress,6.6,1,1,1,41
benjythoemmes.de,wordpress,6.6,1,1,1,4
www.vielbunt.org,wordpress,6.6,1,1,1,948
svtropicaldawn.blog,wordpress,6.7,1,1,1,86
tech.grayrecord.com,wordpress,6.6,1,1,1,5
plinubius.de,wordpress,6.6,1,1,1,14
www.plusbrothers.net,wordpress,6.6,1,1,1,548
moodywarlock.net,wordpress,6.7,1,1,1,14
www.weekly-utaran.net,wordpress,6.6,1,1,1,754
wolkenstich.wordpress.com,wordpress,6.7,1,1,1,98
kevinwherron.com,wordpress,6.7,1,1,1,42
demenzpflaster.wordpress.com,wordpress,6.7,1,1,1,390
www.ulrichivens.de,wordpress,6.5,1,1,1,86
www.teutonia-kleinenbroich.de,wordpress,6.6,1,1,1,78
characteralchemyrpg.wordpress.com,wordpress,6.7,1,1,1,38
linux.waldstepper.de,wordpress,6.6,1,1,1,103
onestarrynight.com,wordpress,6.6,1,1,1,2161
klein.ruhr,wordpress,6.6,1,1,1,8
publicar.uy,wordpress,6.6,1,1,1,18
amigatronics.wordpress.com,wordpress,6.7,1,1,1,3255
blog.arsrobotics.org,wordpress,6.6,1,1,1,10
erdorin.org,wordpress,6.6,1,1,1,5071
jpreardon.com,wordpress,6.6,1,1,1,1477
jsirish.social,wordpress,6.6,1,1,1,3
thanetcreative.co.uk,wordpress,6.6,1,1,1,188
tory-government.ispants.com,wordpress,6.6,1,1,1,84
pixnpol.chuggybumba.com,wordpress,6.6,1,1,1,2
beforethefuture.space,wordpress,6.6,1,1,1,0
weblog.syuneci.am,wordpress,6.6.2,1,1,1,42
blog.wiwie.dk,wordpress,6.6,1,1,1,2
squarefireballs.invincible.ink,wordpress,6.6,1,1,1,120
visible.pictures,wordpress,6.6,1,1,1,10
www.francescazambon.it,wordpress,6.6,1,1,1,17
authorplatforms.authorbuzz.co.uk,wordpress,6.6,1,1,1,18
www.devporto.com,wordpress,6.6,1,1,1,31
openprotocolfan.blog,wordpress,6.7,1,1,1,3
xabid.com,wordpress,6.6.2,1,null,null,25
flip-mainz.de,wordpress,6.6,1,1,1,90
www.spectrecollie.com,wordpress,6.6,1,1,1,1626
xn--y9aaaan6ae5bex1bccgcxbfc3mrbjd.xn--y9a3aq,wordpress,6.6,1,1,1,24
voidstern.net,wordpress,6.6,1,1,1,398
tabithatroughton.wordpress.com,wordpress,6.7,1,1,1,51
passthejoe.wordpress.com,wordpress,6.7,1,1,1,2926
blog.arlecchino.org,wordpress,6.6,1,1,1,2982
bln41.de,wordpress,6.6,1,1,1,178
breowanthorpe.beer,wordpress,6.6,1,1,1,131
krisdoc.blogs.tedomum.net,wordpress,6.6,1,1,1,20
escarnum.invincible.ink,wordpress,6.6,1,1,1,7
sanddollartarot.ca,wordpress,6.7,1,1,1,953
houseofkyle.com,wordpress,6.7,1,1,1,293
arthfach.com,wordpress,6.6,1,1,1,3
haganmecallar.noblogs.org,wordpress,6.6,1,1,1,40
www.youkraut.de,wordpress,6.6,1,1,1,7039
philipp.haussleiter.de,wordpress,6.5,1,1,1,308
www.parigotmanchot.fr,wordpress,6.6,1,1,1,271
etabli.tv,wordpress,5.9.10,1,null,null,5
einhorn.bar,wordpress,6.6,1,1,1,236
kulturkvrn.com,wordpress,6.7,1,1,1,3
kvuzet.noblogs.org,wordpress,6.6,1,0,0,0
emancipation.fr,wordpress,6.6,1,1,1,849
blog.syuneci.am,wordpress,6.4,1,1,1,337
terminal.space,wordpress,6.6,1,1,1,25
mattsbigfatarse.com,wordpress,6.6,1,2,2,100
norberteder.com,wordpress,6.6,1,1,1,441
bureau42.com,wordpress,6.6,1,1,1,12086
blog.vacuussententia.net,wordpress,6.6,1,1,1,9
plapperbu.de,wordpress,6.6,1,1,1,6
tea.isbrill.com,wordpress,6.6,1,1,1,12
xn--y9aai3au2bc2f.xn--y9a3aq,wordpress,6.6,1,1,1,322
teknik.busene.dk,wordpress,6.6,1,1,1,18
espeon.social,wordpress,6.6,1,1,1,75
jadi.net,wordpress,6.6,1,1,1,2640
echonyc.blog,wordpress,6.6,1,1,1,38
blog.lightlyseared.online,wordpress,6.7,1,1,1,2200
scottmallinson.com,wordpress,6.6,1,1,1,429
orbific.com,wordpress,6.6,1,1,1,1173
matthorton.live,wordpress,6.7,1,1,1,31
evermorestud.io,wordpress,6.6,1,1,1,103
dgtale.net,wordpress,6.6,1,1,1,26
