domain,application,version,users,MAU,HYAU,posts
elbfotos.de,pixelfed,0.11.8,1,0,1,432
social.bcicorporate.com,misskey,2023.10.1,4,null,null,888
amapin.love,wordpress,6.4.2,2,2,1,157
CyberGladius.Social,mastodon,4.1.3,4,1,2,80
peter0x48.social,mastodon,4.2.3,1,1,1,1
love.alicecomplex.com,mastodon,3.5.14,9904,7454,8198,28153312
snac.poesty.tk,snac,2.45-dev,1,1,1,36
devolver.social,mastodon,4.0.6,7,1,1,10
logbuch35mm.de,wordpress,6.4.2,2,2,2,55
masterbatedone.social,mastodon,4.2.3,2,1,1,16
mstdn.husku.net,mastodon,4.0.2,4,4,4,1032
greenfield.social,mastodon,4.2.3,7,1,1,682
p.mrzm.io,akkoma,3.9.3,1,1,1,67
social.danpalmer.me,mastodon,4.2.0,1,1,1,276
mastodon.satellite.earth,mastodon,4.0.2,1,0,0,16
maddie.rocks,mastodon,4.0.2,12,1,1,551
toot.x2a.io,mastodon,4.2.3,1,1,1,12
onlycosplays.social,mastodon,4.1.10,46,3,8,117
mastodon.zuzakistan.com,mastodon,4.1.9,1,1,1,838
mastodon.tinycart.club,mastodon,4.2.1,2,1,1,746
gosocial.au,mastodon,4.3.0-nightly.2023-12-07+glitch,6,2,3,278
mastodon.twiddlebang.org,mastodon,4.2.0,2,1,2,64
rodvand.net,mastodon,4.1.7,1,0,1,72
qwq.ooo,mastodon,4.2.3,6,3,4,728
mastodon.darkflame.dev,mastodon,4.2.3,2,3,7,0
blog.larand.net,writefreely,0.14.0,1,null,null,18
mastodon.vandewaetere.be,mastodon,4.2.1,2,1,2,21
mastodon.yshi.org,mastodon,4.3.0-alpha.0+glitch,10,6,9,7154
mastodon.rosiesocosy.com,mastodon,4.2.1,10,7,8,328
theapex.social,mastodon,4.2.3,4,2,3,2545
videos.im.allmendenetz.de,peertube,6.0.2,2,2,2,9771
masto.pogmom.me,mastodon,4.2.1,6,2,2,1006
gts.varia.zone,gotosocial,0.13.0 git-f4fcffc,3,null,null,1131
social.eden.one,mastodon,4.2.3,3,1,2,1009
froggo.garden,iceshrimp,2023.12,2,1,1,22
mastodon.freie.app,mastodon,4.1.2,3,2,3,24
fedi.quiet.horse,akkoma,3.10.4-1-gebfb617b,3,3,4,2420
relay.minecloud.ro,aoderelay,v0.3.105-HEAD-8c811710,1,1,1,0
peertube.chatinbit.com,peertube,5.2.1,339,20,46,17213
microblog.ubanis.mydns.jp,microblogpub,2.0.0+dev,1,null,null,112
goodfeeds.net,mastodon,4.2.3,4,1,2,45
himself.alexanderdunkel.com,mastodon,4.2.3,1,1,1,37
mastodon.florian.moe,mastodon,4.2.1,1,1,1,0
social.kd0ioe.com,mastodon,4.2.1,5,2,2,9664
social.chilliet.eu,pleroma,2.5.5,2,1,1,618
mastodon.longlandclan.id.au,mastodon,4.2.3,2,1,2,18719
aethernet.social,mastodon,4.2.1,2,1,1,320
verr.cc,pleroma,2.4.0-heads-v2-4-0,5,null,null,4314
miku.social,misskey,2023.12.2,16,null,null,332
pleroma.delta0189.xyz,pleroma,2.5.5,3,1,4,1
social.thespiralbound.com,mastodon,4.2.3,2,2,2,114
nrg2.net,akkoma,3.5.0-0-gd9508474b,2,null,null,4
m.rselbach.com,mastodon,4.1.1,1,1,1,191
1745.info,mastodon,4.2.3,13,1,2,316
mastodon.koehler.ca,mastodon,4.2.3,4,1,1,48
cuddly.space,mastodon,4.2.3,13,3,3,4692
mstdn.klageweib.de,mastodon,4.2.3,3,0,1,13
m.cestlavie.moe,mastodon,4.2.1,9,1,3,6056
justice.tech,mastodon,4.2.3,1,1,1,24
join.mttv.it,mastodon,4.1.4,3,2,2,42
politics.rip,mastodon,4.1.4,21,0,15,1395
thesenate.cc,mastodon,4.0.0,5,2,3,10134
social.fennell.dev,mastodon,4.2.3,1,1,1,221
datflow.tech,mastodon,4.2.3,2,2,3,625
pinkorange.red,mastodon,4.2.3,56,32,39,91253
rednosehacker.com,writefreely,0.14.0,1,null,null,64
a.gawlinski.com,mastodon,3.4.1,1,1,1,220
toot.d.sb,mastodon,4.2.0,1,1,1,178
misskey.yandere.love,misskey,2023.11.0,3,null,null,2
mastodon.lmdk.co.uk,mastodon,4.2.3,2,1,1,2
gts.kelbie.scot,gotosocial,0.13.0 git-f4fcffc,1,null,null,2021
brain404.com,mastodon,4.3.0-alpha.0,2,1,2,228
mastodon.nycmesh.net,mastodon,4.2.1,41,8,12,850
pleroma.bigzu.cc,pleroma,2.6.1,3,1,2,46
pleroma.al45tair.net,pleroma,2.6.0,1,1,1,183
fedi.bry.so,akkoma,3.10.4-1-gebfb617b,1,1,1,6
social.qutic.com,mastodon,4.2.3,3,1,3,293
m.xuv.be,mastodon,4.2.3,1,1,1,852
stage.epistolary.org,mastodon,4.0.2,2,0,0,17
atdt.cc,mastodon,4.2.1,1,1,1,135
pixel.nobigtech.es,pixelfed,0.11.9,178,5,14,38074
tfq.social,mastodon,4.1.10,4,2,3,108
mrrob.in,mastodon,4.2.3,1,1,1,119
anticom.world,pleroma,2.3.0,9,null,null,44
social.linc.systems,mastodon,4.2.3,8,4,4,7303
mastodon.chatinbit.com,mastodon,4.1.1,9,0,3,279
wall.demouliere.eu,pleroma,2.5.5,1,1,1,629
tacticalpedia.social,mastodon,4.2.3,3,3,3,10
videos.icum.to,peertube,6.0.2,274,40,108,34
mcyt.cc,mastodon,4.3.0-alpha.0+glitch,113,21,51,1120
akkoma.chez.chat,akkoma,3.5.0-26-g54fdf3a5,3,null,null,427
thefern.social,mastodon,4.2.3,1,1,1,41
pleroma.davidgtl.me,pleroma,2.4.5-2-gd8e32646,3,null,null,15
lehrmastodon.com,mastodon,4.2.3,6,0,0,5
mastodon.cocoasamurai.social,mastodon,4.2.3,1,1,1,225
mastodon.schweren.dev,mastodon,4.2.3,3,2,2,407
social.hodgson.io,mastodon,4.2.3,1,1,1,1105
wp-punks.social,mastodon,4.2.1,8,3,4,164
mk.huimao.xyz,misskey,2023.12.2,4,null,null,3
fedi.jordanh.net,mastodon,4.2.3,1,1,1,71
social.denseanalysis.org,pleroma,2.6.50-874-g491f84f2.main+soapbox,1,1,1,2
social.hayalmasal.org,pleroma,2.6.1,1,1,1,239
mastodon.blankdevaux.fr,mastodon,3.5.16,2,1,2,2
cre8iv.social,mastodon,4.0.2,6,0,3,45
social.bakdos.de,akkoma,3.9.3,4,3,4,42
mastodon.fedi.100terres.com,mastodon,4.2.3,1,1,1,44
mastodon.uniteddiversity.coop,mastodon,4.2.3,3,2,2,360
mastodon.pirate.lgbt,mastodon,4.2.3,5,3,4,3158
social.adamwolf.org,mastodon,4.2.3,1,0,1,43
gultsch.video,peertube,5.2.1,2,1,2,6
microblog.shivering-isles.com,mastodon,4.2.3,1,2,2,8357
gts.schalanda.name,gotosocial,0.12.2,1,null,null,4
mastodon.feedmechocolate.com,mastodon,4.1.3,2,1,2,77
x0.dk,pleroma,2.5.0,2,1,1,95
social.laramy.black,mastodon,4.2.3,1,1,1,17
mstdn.glaux.io,mastodon,4.2.1,4,2,2,375
monarchists.uk,mastodon,4.2.3,1,1,1,30
game-tecx.de,mastodon,4.1.0,7,2,4,32
pleroma.marussy.com,pleroma,2.6.51-338-gf74f5e0a-develop,1,1,1,669
firefish.okaris.de,firefish,1.0.3,8,0,7,21
dogtyping.net,pleroma,2.6.0,4,2,4,29
social.modding.games,mastodon,4.3.0-alpha.0+glitch,7,1,2,75
mdn.dodge.me.uk,mastodon,4.2.3,1,1,1,1
post.rodeo,mastodon,4.0.2,17,2,5,334
tammenpaa.com,mastodon,4.1.0,1,0,0,13
storyteller.social,mastodon,4.2.3,1,0,1,6
mstdn.lemontastica.net,mastodon,4.2.3,9,0,8,8
mast.tpz.de,mastodon,4.2.0,2,1,1,46
bildung.royscholten.nl,writefreely,0.14.0,1,null,null,215
soc.rnrd.eu,akkoma,3.8.0,1,1,1,132
social.slsrepo.com,mastodon,4.2.3,1,0,1,2
mastodon.tudgwal.fr,mastodon,4.1.5,5,1,2,624
meinmuenster.land,mastodon,4.2.3,1,1,1,2192
masto.hitorino.tv,mastodon,4.2.3,98,5,16,385
kaartinen.social,mastodon,4.2.1,4,2,3,1122
lopp.social,mastodon,4.2.0,1,1,1,113
cornerbooth.chat,mastodon,4.2.3,6,2,2,262
mastodon.tommy.gg,mastodon,4.2.3,1,0,1,1
social.goatzone.net,akkoma,3.10.2,7,1,7,132
beaulieu.social,mastodon,4.2.3,3,1,2,7
zzz.grtsk.com,akkoma,3.8.0-0-gccae7ef,1,1,1,14
techlover.eu,mastodon,3.3.0,42,6,11,4201
superheronecromancer.games,mastodon,4.2.3,2,1,2,242
social.chadda.se,gotosocial,0.13.1 git-ccecf5a,1,null,null,306
mastodon.morgurth.com,mastodon,4.1.4,10,3,4,376
pod.social,mastodon,4.2.3,1,1,1,370
detroit.lol,mastodon,4.2.3,2,1,1,94
mastodon.haetsal.me,mastodon,4.1.2,2,0,0,18
thewiring.com,mastodon,4.2.1,11,2,5,3103
pleroma.what.re,pleroma,2.6.1,1,1,1,108
hub.vilarejo.pro.br,hubzilla,8.8.5,29,19,22,11689
social.catnip.ee,firefish,1.0.4-beta,3,1,1,42
social.0badc0.de,akkoma,3.10.4-0-g0af8e93,1,1,1,0
social.jmenning.com,mastodon,4.2.3,3,1,2,83
mastodon.technosorcery.net,mastodon,4.3.0-alpha.0+glitch.0117_411efdc,1,1,1,302
goto.veer66.rocks,gotosocial,0.13.0 git-f4fcffc,1,null,null,18087
pix.3zi.ru,pixelfed,0.11.9,4,0,2,544
stream.redstrate.com,owncast,0.0.13,1,1,1,16
misskey.fal.moe,misskey,2023.12.2,3,null,null,20
pleroma.sha1.nl,pleroma,2.5.2,2,0,2,0
abc.mika.xyz,mastodon,4.2.1,1,1,1,29
social.thimic.no,mastodon,4.2.0,1,1,1,100
pixelfed.cz,pixelfed,0.11.9,772,72,440,209629
fedi.limes.pink,mastodon,4.3.0-alpha.0+glitch,2,2,2,976
mastodon.schiessle.org,mastodon,4.2.3,3,1,3,15
ghoti.au,mastodon,4.2.3,2,1,1,5
haylandt.social,mastodon,4.2.3,5,0,2,79
mastodon.dergrimm.net,mastodon,4.2.1,1,1,1,153
fedi.donthaveaclueman.com,pleroma,2.5.5,8,0,0,42
social.witch.gay,akkoma,3.10.4-1-gebfb617b,2,1,1,26
radiostatler.social,mastodon,4.2.3,1,0,0,0
mastodon.asiacompete-international.com,mastodon,4.1.4,20,1,4,979
gaeilge.social,mastodon,4.2.3,1,0,0,0
me.syslog.eu,mastodon,4.1.4,4,1,1,14
mastodon.nuwus.org,mastodon,4.1.9,6,2,2,14160
mastodon.mdmck10.xyz,mastodon,4.2.1,1,1,1,5
fluffyshelter.day,firefish,1.0.3,10,7,9,25308
gts.amk.ie,gotosocial,,1,null,null,50
home-lab.social,mastodon,4.2.1,3,1,3,4
toot.dogboy.xyz,mastodon,4.2.3,1,1,1,1
toot.brsu.me,mastodon,4.2.1,7,5,7,182
hub.sakuragawa.moe,mastodon,3.5.16,5,2,2,7830
social.unx.pw,pleroma,2.6.1,1,1,1,1755
the.howl.moe,pleroma,2.5.2,2,2,2,307
mastodon.cathect.net,mastodon,4.2.3,1,1,1,0
social.benny.de,mastodon,4.2.3,1,1,1,5301
mastodon.lermer.nl,mastodon,4.2.3,3,3,3,5647
social.ipsyn.net,mastodon,4.0.2,3,2,2,156
masto.gregnewman.io,mastodon,4.2.3,1,1,1,1753
social.linss.com,mastodon,4.2.3,2,1,1,1292
masto.craftcms.com,mastodon,4.2.3,7,7,7,1009
rosafamily.social,mastodon,4.2.3,2,2,2,547
fv.reveca.es,pleroma,2.5.1,265,1,261,262
mastodon.vpx.moe,mastodon,4.2.3,1,0,1,0
social.alexhyett.com,mastodon,4.2.3,2,2,2,349
maclock.social,mastodon,4.2.3,1,1,1,33
planetboca.com,mastodon,4.2.3,2,0,1,13
onlyarts.social,mastodon,4.2.1,22,4,11,376
fv.technogothic.net,mastodon,4.2.0+glitch.+AGATHA+AGATHA,2,2,2,14638
group.lt,lemmy,0.19.2,78,3,10,1212
social.nishtahir.com,gotosocial,0.13.0-rc1 git-0e2c342,2,null,null,421
forgforgf.org,mastodon,4.2.3,1,1,1,410
masto.popgeeks.com,mastodon,4.3.0-alpha.0+glitch,5,2,4,1145
eliyap.social,mastodon,4.2.3,2,2,2,161
mastodon.cesko.digital,mastodon,4.2.3,16,7,17,566
mastodon.cannerycoders.com,mastodon,4.1.4,2,1,1,46
goto.axtch.net,gotosocial,0.13.0 git-f4fcffc,2,null,null,25
scrivimi.ch,mastodon,4.1.2,7,2,2,11
plaid.boxpleats.com,mastodon,4.2.3,2,1,2,782
shadowverdon.info,mastodon,3.5.3,119,14,23,108573
zmi.im,misskey,2023.12.2,17,null,null,366
ntt.ee,misskey,2023.11.1,11,null,null,39
kitzmiller.social,mastodon,4.2.3,6,0,2,1626
furpark.kr,mastodon,4.2.3,12,3,4,448
catgirl.life,misskey,12.119.1,783,6,24,14261
gts.fsociety.social,gotosocial,0.13.0 git-f4fcffc,3,null,null,873
clacks.eu,firefish,1.0.4-beta,3,0,1,60
toot.onitato.com,mastodon,4.2.3,1,1,1,482
fedi.yukari.in,akkoma,3.9.3-0-g8c956bc-develop,1,1,1,37
social.yearg.in,mastodon,4.2.3,2,2,2,1413
fe.dver.se,gotosocial,0.7.1 git-adb5966,1,null,null,2
xn--trt-tna.wala2x.de,mastodon,4.2.1,4,3,4,319
mastodon.elvandalinq.com,mastodon,4.2.0,2,1,1,194
oogy.club,mastodon,4.2.3,4,2,3,9
thoughtbot.social,mastodon,4.2.3,46,14,23,690
feed.yopp.me,mastodon,4.2.3,1,1,1,298
mastodon.petertodd.org,mastodon,3.4.4,2,1,1,2537
misskey.kusoneko.moe,misskey,2023.12.2,2,null,null,504
social.butterknifeestates.com,mastodon,4.2.1,3,1,2,94
social.jstsmthrgk.eu,mastodon,4.1.9,3,3,3,2570
social.smnz.de,mastodon,4.2.3,12,1,1,101
social.houngbo.net,mastodon,4.2.3,1,1,1,7
mastodon.teamrocket.nz,mastodon,4.1.9,2,1,2,129
toot.ramuuns.com,mastodon,4.2.3,2,1,2,492
masse.xn--qubec-csa.tk,mastodon,3.4.1,8,0,1,605
kitty.haus-alias.owo69.me,incestoma,6.9.1-212-gf5626728-develop,3,null,null,5466
chaos-gp.social,mastodon,4.2.3,1,1,2,75
pub.eeruwang.me,mastodon,4.2.3,1,1,1,4649
mastodon.number251.duckdns.org,mastodon,4.1.4,1,0,1,35
social.gllmr.fr,pleroma,2.6.1,2,2,2,319
gts.zzncx.top,gotosocial,0.13.1 git-ccecf5a,1,null,null,179
misskey.ee,misskey,13.14.2,11,null,null,229
social.validpostage.com,mastodon,4.2.0,15,1,6,916
soc.psynet.me,mastodon,4.1.3,3,2,2,1391
social.mrtoto.net,mastodon,4.2.3,3,2,3,1305
write.bz,writefreely,0.13.2,107,null,8,477
mastodon.beatrice.wtf,mastodon,4.0.2,1,1,1,1
fedi.grh.am,mastodon,4.2.3,1,1,1,78
hersch.xyz,mastodon,4.3.0-alpha.0,1,1,2,13
stream.pavot.ca,owncast,0.1.2,1,1,1,61
social.manysid.com,mastodon,4.1.4,2,1,2,16
dorset.social,mastodon,4.2.1,9,5,6,407
social.ancow.name,mastodon,4.2.3,2,1,1,49
social.chregu.tv,mastodon,4.2.3,1,1,1,90
mastodon.fosslife.org,mastodon,3.1.5,184,6,31,2372
social.gulas.ch,gotosocial,0.13.0 git-f4fcffc,14,null,null,544
kbin.chat,mbin,1.2.1,48,10,26,212
thefamilyhangout.masto.host,mastodon,4.2.3,13,0,0,343
floyds.io,pleroma,2.2.2-release-2-2-3,7,null,null,437
pixel.aire.ml,pixelfed,0.11.9,2,1,2,7449
bequeme-couch.de,mastodon,4.2.3,7,4,4,231
micro.deadringing.blog,mastodon,4.2.3,1,1,1,1286
lemmy.wtf,lemmy,0.19.2,507,73,182,436
bitsandpixels.dev,mastodon,4.1.4,3,3,3,155
mastodon.spowage.info,mastodon,4.2.3,3,1,2,177
richardbloomfield.blog,wordpress,6.4.2,2,2,2,351
pub.communistparty.org.uk,mastodon,4.2.3,28,5,17,238
nojober.work,mastodon,4.2.1,1,1,1,963
mk.double-oxygen.net,misskey,2023.12.2,2,null,null,69
cariad.social,mastodon,4.2.3,2,2,2,260
ytgrs-fanwiki.sumomo.ne.jp,wordpress,6.4.2,1,1,1,4
netko.kr,misskey,13.14.2,30,null,null,538
cezar.vivaldi.net,wordpress,6.4.2,2,2,2,550
snarthelg.no,mastodon,4.2.3,7,2,3,628
1132don.com,mastodon,4.2.3,13,6,14,1158
social.logicalpilot.com,mastodon,4.2.1,1,1,1,56
gts.7colou.red,gotosocial,0.11.1 git-c7a46e0,2,null,null,4939
feedbin.social,mastodon,4.2.1,1,1,1,23
no.lastname.nz,lemmy,0.19.2,36,3,7,121
rubi.gd,mastodon,4.2.3,2,2,2,881
mxitest.hostdon.ne.jp,mastodon,4.2.1,14,5,6,456
misskey.menhera.org,misskey,13.13.2,18,null,null,699
on1000mark.club,wordpress,6.4.2,2,2,2,46
social.medienzentrum.rocks,mastodon,4.2.3,12,4,9,92
todo.shiokazehs.jp,misskey,13.13.2,5,null,null,5539
mastodon.gimp.chat,mastodon,4.2.1,1,1,1,38
fanaticus.social,lemmy,0.19.2,242,10,80,9423
home.speakfree.social,mastodon,4.1.2,100,25,76,235
roma.sodo-shed.com,pleroma,2.6.1,1,1,1,3387
rachelnorfolk.me,drupal,1.0.0,1,null,null,7
m.krikkert.net,mastodon,4.2.3,2,2,2,1413
ra-mon.vivaldi.net,wordpress,6.4.2,1,1,1,16
mastodon.scollectif.fr,mastodon,4.2.1,458,365,510,13421
chaos.futbol,mastodon,4.2.3,6,3,5,1204
social.pseudoramble.com,firefish,1.0.3,2,1,1,1049
gts.emptydoll.house,gotosocial,0.13.1 git-ccecf5a,6,null,null,833
justweb.dev,mastodon,3.5.3,1,1,1,250
whitelily.blue,misskey,2023.12.2+pbzweihander.0,48,null,null,58188
harz.social,mastodon,4.2.0,19,4,7,170
gotosocial.linuxkompis.se,gotosocial,0.13.1 git-ccecf5a,2,null,null,1089
photos.heath.social,pixelfed,0.11.9,1,0,1,604
social.mckendrick.io,mastodon,4.2.3,1,1,1,113
www.garaventa.eu,wordpress,6.3.2,1,null,null,4
misskey.tga.tokyo,misskey,13.13.2,2,null,null,0
uma-aji.com,misskey,2023.12.2,477,null,null,116667
deepthought.infullflow.net,mastodon,4.2.0,2,1,1,1578
crownel.monster,misskey,2023.12.2,17,null,null,1575
social.jcs.org,mastodon,4.1.10,3,3,3,870
suppo.fi,lemmy,0.18.5,191,11,31,220
gadgetro.id,lemmy,0.18.3,13,5,5,167
realize.be,drupal,1.0.0,1,null,null,96
xn--j5r817a.com,mastodon,4.2.3,93,26,64,2514
randomcorner.space,mastodon,4.1.5,2,1,1,529
mastodon.iklem.fr,mastodon,4.2.0,1,1,1,31
lancetia.day,misskey,2023.11.0,4,null,null,4013
lemmy.ndlug.org,lemmy,0.19.2,11,2,5,378
smartcity.social,mastodon,4.2.3,11,6,9,219
social.phoenixradio1208.com,mastodon,4.2.3,18,15,16,6347
mahalo.social,mastodon,4.2.3,3,1,3,56
node.lordmatt.co.uk,wordpress,6.4.2,2,2,2,830
cansoccer.social,mastodon,4.1.5,20,7,7,544
misskey.turretlabs.io,misskey,2023.11.1,3,null,null,200
robertlogger.vivaldi.net,wordpress,6.4.2,1,1,1,13
trondheim.town,mastodon,4.2.1,9,3,4,585
route.shinamikaidou42.net,mastodon,4.2.1,2,2,2,697
lazysoci.al,lemmy,0.19.2,58,6,23,42
keuwel.com,mastodon,4.2.1,9,0,4,12
pix.antiorario.it,pixelfed,0.11.9,3,0,3,249
social.caruso.one,pleroma,2.5.1,5,3,4,285
purgatos.online,mastodon,4.0.2,1,1,1,398
f.eo-note.com,firefish,1.0.3,4,2,3,427
teqqy.social,mastodon,4.2.0,2,1,1,726
rlidea.com,mastodon,4.3.0-alpha.0+qdon.glitch,7,3,7,2515
fpl.social,mastodon,4.1.4,180,42,109,10178
insanitymatt0.vivaldi.net,wordpress,6.4.2,1,1,0,1
gotosocial.i.eta.st,gotosocial,v0.13.0-rc1 git-5f02d9c,2,null,null,1247
brucknerite.net,wordpress,6.4.2,1,1,1,698
mastodon.noizycat.com,mastodon,3.0.1,15,1,2,4968
noisy-lab.com,mastodon,4.1.8,3,1,2,75
peertube.cloud.nerdraum.de,peertube,6.0.2,3,1,2,6933
bts.chat,mastodon,4.3.0-alpha.0+glitch,2,1,1,9
social.firc.de,pleroma,2.5.5,2,0,2,51
winecountry.social,mastodon,4.1.2,5,1,4,199
tube.midov.pl,peertube,5.1.0,322,9,16,69860
pl.veryamt.com,pleroma,2.6.1,5,1,1,367
blubrry.chat,mastodon,4.2.3,3,1,2,70
video.altertek.org,peertube,6.0.2,44,1,1,2362
vod.ksite.de,peertube,6.0.2,2,2,2,14065
video.liveitlive.show,peertube,5.2.0,2,0,2,21
video.resolutions.it,peertube,6.0.1,5,1,2,1726
pleroma.dragast.me,pleroma,2.4.2,87,null,null,23
devzero.social,mastodon,4.2.1,4,2,3,80
shellbytes.me,mastodon,4.2.1,2,2,2,166
ansible.jshwlkr.info,mastodon,4.2.3,1,1,1,229
plerom.ator.cz,pleroma,1.1.8-5-ge372917f-release-1-1-8,1,null,null,747
micro.baer.works,writefreely,0.14.0,1,null,null,132
www.juengling-edv.de,wordpress,6.4.2,5,5,5,737
mobilizon.bstly.de,Mobilizon,4.0.0,4,null,null,0
social.ruds.io,mastodon,4.1.6,3,0,3,4
leece.im,wordpress,6.4.2,1,0,0,2
video.emergeheart.info,peertube,4.3.1,8,1,1,210
tube.yapbreak.fr,peertube,6.0.2,2,0,1,1074
beko.famkos.net,wordpress,6.4.2,2,2,2,1984
garratt.social,mastodon,4.2.1,1,1,1,0
social.bbdao.dev,gotosocial,0.13.1 git-ccecf5a,1,null,null,191
federated.photos,pixelfed,0.10.0,812,40,279,376
weblog.antranigv.am,wordpress,6.4.2,1,1,1,120
kreatv.org,wordpress,6.1.4,1,null,null,15
social.solitorian.com,pleroma,2.6.0,4,3,3,62
mastodon.morgiano.it,mastodon,3.4.1,1,0,1,44
social.tinh.at,pleroma,2.4.4,1,null,null,0
sparrow.cs.uni-magdeburg.de,mastodon,3.5.2,141,54,153,181
hubzilla.konzurovski.net,hubzilla,8.8.5,4,2,4,78
tube.pacapime.ovh,peertube,6.0.2,4,1,3,9361
blog.kitchenparty.online,wordpress,6.1.1,4,null,null,3
mipple.love,mastodon,4.2.1,1,1,1,758
tootoro.monigatti.net,mastodon,4.2.3,1,0,1,0
www.lauraritchie.com,wordpress,6.4.2,2,1,1,380
videos.thinkerview.com,peertube,5.0.0,2,1,1,316
winther.social,pleroma,2.5.1,1,1,1,13
surreptitious.ly,mastodon,4.1.6,2,0,1,18
mastodon.ai-vidence.com,mastodon,4.2.3,1,1,1,2
social.twotenlabs.net,mastodon,4.2.3,12,4,8,1251
feditest.citizen4.eu,wordpress,6.2,1,1,1,2
peertube.amicale.net,peertube,4.3.1,2,1,1,1055
matt.writefreely.dev,writefreely,0.14.0,1,null,null,55
mahler.earth,mastodon,4.2.1,1,1,1,0
haskell.social,pleroma,2.6.1,36,0,2,100
egirls.gay,misskey,12.91.0+egirls.4,150,null,null,"433,550"
mastodon.tech-nico.de,mastodon,4.2.1,4,1,2,78
sgc.social,mastodon,4.1.4,1,1,1,30
tentacle.social,mastodon,4.2.3,6,3,4,457
isle8.uber.space,hubzilla,8,19,19,19,58
social.worgames.com,mastodon,4.2.1,1,1,2,75
social.festnoz.de,mastodon,4.3.0-alpha.0+glitch,3,3,3,58
social.aoxiang.online,gotosocial,0.9.0 git-282be6f,1,null,null,24
edtechme.org,mastodon,4.2.3,2,1,1,38
write.pixie.town,writefreely,0.13.1,4,null,null,11
videos.wirtube.de,peertube,5.2.0,8,3,5,1472
cubes.link,pleroma,2.5.51-299-g6e34df89.develop+soapbox,7,3,3,25
coop.masto.host,mastodon,4.2.3,7,0,2,18
social.reparierecke.de,gotosocial,0.13.0 git-f4fcffc,1,null,null,36
www.chefblogger.me,wordpress,6.4.2,2,1,1,2030
peertube.swrs.net,peertube,4.1.1,6,2,2,97
mastodon.vdoor.ch,mastodon,4.1.10,4,1,1,3
lettersblogatory.com,wordpress,6.4.2,2,2,2,2470
mstdn.swiso.org,mastodon,4.2.3,2,0,1,286
benlikestoco.de,mastodon,4.2.3,1,1,1,44
zik.goe.land,funkwhale,1.4.0,15,2,2,null
blog.gijsgobje.nl,writefreely,0.14.0,1,null,null,12
social.labriks.com,mastodon,4.0.2,2,1,2,0
slapmybot.xuv.be,wordpress,6.4.2,1,1,1,178
pix.yapbreak.fr,pixelfed,0.11.9,101,0,1,2198
vecinos.fi,mastodon,4.2.3,6,1,3,1228
video.chadwaltercummings.me,peertube,6.0.2,2,1,1,216905
marginalia.hugh.run,writefreely,0.14.0,1,null,null,30
social.pcwideopen.com,pleroma,2.4.4,1,null,null,977
tubage.social,mastodon,4.0.2,2,1,2,15
vidz.julien.ovh,peertube,6.0.2,2,1,2,77
tube.calculate.social,peertube,4.2.2,56,2,6,113
bremensaki.com,wordpress,6.4.2,1,2,2,32
mastodon.schoentoon.com,mastodon,4.0.10,1,1,1,484
peertube.ecologie.bzh,peertube,6.0.2,4,2,2,237
mastodon.nuages.noho.st,mastodon,4.2.3,1,1,1,12
social.interferencias.tech,mastodon,4.1.10,1,1,1,115
mastodon.bbfactory.it,mastodon,4.1.2,1,0,1,11
social.h12r.de,mastodon,3.5.3,2,0,0,1
blog.utzer.de,wordpress,6.4.2,4,3,3,286
blog.erikkemp.eu,writefreely,0.14.0,1,null,null,4
pleroma.lclsea.icu,pleroma,2.4.2,3,null,null,34
social.proko.ovh,mastodon,4.2.3,2,1,1,43
cloud.zannoni.eu,mastodon,4.1.5,1,1,1,19
events.litera.tools,Mobilizon,3.0.4,47,null,null,52
writefree.de,writefreely,0.14.0,4,null,2,19
blog.gerontopilot.de,writefreely,0.14.0,4,null,1,22
social.sengeis.priv.at,mastodon,4.0.2,1,1,1,1
lowlab.social,mastodon,4.2.0-beta3,1,1,1,16
stuifbergen.com,wordpress,6.4.2,1,1,1,33
weddingweiser.de,wordpress,6.4.2,1,1,1,4055
okcinfo.news,wordpress,6.4.2,1,1,1,336
social.wieser-hv.de,mastodon,4.2.3,3,1,3,17
social.ndn.digital,mastodon,3.4.3,13,0,2,19
dis.piconet.co.uk,misskey,13.14.2,7,null,null,5196
blog.hansenpartnership.com,wordpress,6.4.2,1,1,1,64
social.unturf.com,mastodon,4.2.3,16,0,0,425
lmmy.net,lemmy,0.19.1,6,1,1,3
pixelfed.eigenlab.org,eigenPixelfed,0.10.10,5,0,0,165
pixelfed.mx,pixelfed,0.11.7,21,1,3,80
mastodon.doneydenouden.com,mastodon,4.2.0,1,1,1,388
sailing.masto.host,mastodon,4.2.3,11,1,2,6
thatssofetch.pink,mastodon,4.2.3,1,1,1,1544
live.eulerroom.com,owncast,0.0.13,1,1,1,144
atto.town,misskey,12.112.2,4,1,1,78
eclecticmedia.owncast.tv,owncast,20231208-nightly,1,1,1,10
schildt.social,mastodon,4.1.0,2,0,0,120
sns.chandr1000.net,gotosocial,0.13.1-SNAPSHOT git-906639a,1,null,null,16
mastodon.chieldouwes.nl,mastodon,4.2.0,1,1,1,19
kernkraft.social,mastodon,4.1.4,6,1,4,3
censurion.tk,mastodon,4.2.1,2,1,2,0
punk.velstandsfanden.no,funkwhale,1.2.7+git.ffe306ed,1,0,0,null
fedblog.ch,wordpress,6.4.2,2,1,1,25
misskey.sagt.xyz,misskey,13.14.2,3,null,null,21
