domain,application,version,users,MAU,HYAC,posts
social.antaresph.dev,mastodon,4.1.5,1,1,2,"1,242"
mastodon.gaide.me,mastodon,4.1.9,1,1,1,5
mastodon.tianshengli.me,mastodon,4.2.1,1,1,1,"2,249"
mastodon.naii.io,mastodon,4.2.1,1,1,1,"1,873"
social.nabber.org,mastodon,4.2.1,1,0,0,0
abolish.social,mastodon,4.2.1,1,1,1,"20,845"
enda.mccallig.com,mastodon,4.0.2,1,1,1,46
puls.im,mastodon,4.2.0,1,1,1,80
axiomeval.social,mastodon,4.2.0,1,0,1,68
mastodon.fl0w.fr,mastodon,4.2.1,1,1,1,45
social.diskseven.com,mastodon,4.1.6,1,1,1,"86,447"
m.mtlynch.io,mastodon,4.2.1,1,1,1,"1,025"
fritz.social,mastodon,4.2.1,1,0,1,10
mstdn.rknv.cc,mastodon,4.1.2,1,0,1,226
social.jackhumphrey.me,mastodon,4.2.1,1,1,1,128
onisoc.xyz,mastodon,4.0.2,1,1,2,94
awes.one,mastodon,4.1.2,1,1,1,183
qpixel.pw,mastodon,4.1.2+glitch,1,0,1,2
x41.social,mastodon,4.1.4,1,1,1,70
ianstormtaylor.social,mastodon,4.2.1,1,0,0,75
social.seewindows.com,mastodon,4.0.0,1,1,1,61
mastodon.dagorlad.cc,mastodon,4.2.1,1,1,1,69
mastodon.gurubert.de,mastodon,4.2.1,1,1,1,"6,969"
mastodon.aargaunet.ch,mastodon,4.2.1,1,1,1,0
mastodon.washdcmail.com,mastodon,4.2.1,1,1,1,0
stegodon.org,mastodon,4.2.1,1,0,1,26
onpartage.autroisieme.top,mastodon,4.2.1,1,1,1,74
werthyadventures.masto.host,mastodon,4.2.1,1,1,1,1
liuli.lol,mastodon,development,1,null,null,47
elysian.city,mastodon,4.1.0,1,1,1,34
prowrestling.masto.host,mastodon,4.2.1,1,0,1,58
mastodon.darkplanetego.de,mastodon,4.1.9,1,1,1,5
blabber.rocks,mastodon,4.2.1,1,1,1,"3,762"
masto.garriguv.io,mastodon,4.2.1,1,1,1,17
popkulturreferenz.de,mastodon,4.2.1,1,1,1,622
m.orbx.net,mastodon,3.5.3,1,1,1,22
social.infinity.garden,mastodon,4.2.1,1,1,1,2
mastodon.hoppinglife.com,mastodon,4.1.4,1,1,1,294
mastodon.runninginthenight.com,mastodon,4.2.1,1,0,1,44
quite.social,mastodon,4.2.1,1,1,1,24
mastodon.eble.name,mastodon,4.2.1,1,1,1,"1,418"
mastodon.technosorcery.net,mastodon,4.3.0-alpha.0+glitch.1117_7f5b164,1,1,1,294
cascadia.games,mastodon,3.3.0,1,1,1,111
a.gawlinski.com,mastodon,3.4.1,1,1,1,198
toot.jkiviluoto.fi,mastodon,4.2.1,1,1,1,209
fedi.reflog.me,mastodon,4.2.0,1,1,1,11
strelsky.net,mastodon,4.2.0,1,1,1,71
simpson.id,mastodon,4.2.1,1,1,1,0
social.sbbsystems.com,mastodon,4.2.1,1,1,1,13
m.pablofernandez.tech,mastodon,4.2.1,1,1,1,337
social.matej-lach.me,mastodon,4.2.1,1,1,1,"6,507"
lebe.gg,mastodon,4.2.1,1,1,1,14
m.divita.eu,mastodon,4.2.1,1,1,1,"1,083"
acra.network,mastodon,4.2.1,1,1,1,4
bruder.space,mastodon,4.2.0,1,1,1,"2,078"
yelling.it,mastodon,4.2.1,1,1,1,50
mastodon.cross.net.uk,mastodon,4.1.6,1,1,1,486
ichidan.io,mastodon,4.2.0,1,1,1,43
masto.tymch.uk,mastodon,4.1.1,1,1,1,106
social.davesnider.com,mastodon,4.2.1,1,1,1,430
m.rwhb.me,mastodon,4.2.1,1,1,1,115
mastodon.iosdevhappyhour.com,mastodon,4.1.6,1,1,1,88
mastodon.janke.biz,mastodon,4.2.1,1,1,1,131
mastodon.the937.rocks,mastodon,4.0.6,1,1,1,326
ezra.social,mastodon,4.2.0,1,1,1,481
willnorris.com,mastodon,4.2.1,1,1,1,146
mastodon.oconnellamethyst.com,mastodon,4.2.0,1,0,1,24
x3.miku.gay,mastodon,4.1.9,1,1,1,117
io.bennyp.org,mastodon,4.1.6,1,0,1,6
jonleibowitz.social,mastodon,4.2.1,1,1,1,663
mastogros.com,mastodon,3.5.3,1,0,0,95
digital.kitsune.construction,mastodon,4.1.9,1,1,1,2
setecastronomy.dev,mastodon,4.2.0,1,1,1,0
tad.me,mastodon,4.2.1,1,1,1,51
mastodon.navarro.pub,mastodon,4.2.1,1,1,1,0
toot.9wd.eu,mastodon,4.2.1,1,1,1,243
social.kimberlychase.com,mastodon,4.2.0,1,1,1,13
mammoth.64b1t.com,mastodon,4.2.1,1,0,0,6
syma.social,mastodon,3.5.9,1,0,1,13
bad-bit.ch,mastodon,4.1.4,1,1,1,10
mastodon.unlogged.it,mastodon,4.2.1,1,1,1,105
mastodon.que-sera.io,mastodon,4.0.2,1,0,1,2
mastodon.sjolin.io,mastodon,4.2.0,1,0,0,0
theaddict.ink,mastodon,4.2.1,1,1,1,19
mastodon.schoentoon.com,mastodon,4.0.10,1,1,1,474
social.yoyodyne-it.eu,mastodon,4.2.1,1,1,1,78
thesnakepostoffice.online,mastodon,4.2.1,1,1,1,"7,508"
mstdn.mk39.xyz,mastodon,4.2.1,1,1,1,589
social.uncommonly.cool,mastodon,4.2.1,1,1,1,580
mastodon.haojia-wu.com,mastodon,4.2.1,1,1,1,79
social.srxavi.me,mastodon,4.2.1,1,1,1,138
cyberia.social,mastodon,4.1.2,1,0,1,0
arff.archandle.net,mastodon,4.3.0-alpha.0+glitch,1,1,1,382
social.nix.ai,mastodon,4.2.1,1,0,1,94
irrsinn.life,mastodon,4.2.0,1,1,1,"1,202"
wife.town,mastodon,4.2.1,1,1,1,888
social.beardishly.com,mastodon,3.5.3,1,0,1,6
social.lxsameer.com,mastodon,4.2.0,1,1,1,"1,122"
social.sedders123.me,mastodon,4.1.4,1,1,1,0
is.a.qute.dog,mastodon,1.6.1+iaqd,1,1,1,"4,880"
mastodon.arcepi.net,mastodon,4.2.1,1,1,1,334
thefern.social,mastodon,4.2.1,1,1,1,40
social.mattarkin.com,mastodon,4.0.2,1,0,1,6
stackpointer.ws,mastodon,4.2.1,1,1,1,355
dat-a.com,mastodon,4.2.1,1,1,1,243
congressof.rave.nz,mastodon,4.2.1,1,1,1,4
skullvines.xyz,mastodon,4.3.0-alpha.0+glitch,1,0,0,594
social.utdoasn.com,mastodon,4.2.1,1,1,1,2
m6n.ca,mastodon,4.2.1,1,1,1,4
www.glidden.life,mastodon,4.2.1,1,1,1,563
30d.org,mastodon,4.1.3,1,1,1,2
malone.social,mastodon,4.1.10,1,1,1,87
pouet.jablon.fr,mastodon,4.1.6,1,0,1,21
portraits.social.pekkasipila.com,mastodon,4.2.0,1,1,1,13
m.rynftz.gr,mastodon,4.1.4,1,1,1,15
silva.social,mastodon,4.2.1,1,1,1,4
mastodon.konkit.tech,mastodon,3.5.1,1,0,1,5
photography.social.pekkasipila.com,mastodon,4.2.0,1,1,1,41
smitenet.com,mastodon,4.2.1,1,1,1,278
small-pieces.au,mastodon,4.2.1,1,1,1,235
spv.sh,mastodon,4.2.1,1,1,1,"1,320"
masto.monero.space,mastodon,4.2.1,1,0,1,5
mastodon.ericbeckers.nl,mastodon,4.2.1,1,1,1,"2,588"
appellate.ninja,mastodon,4.2.0,1,1,1,5
devdilettante.com,mastodon,4.2.1,1,1,1,"18,543"
pod.social,mastodon,4.2.1,1,1,1,334
sanders.life,mastodon,4.1.6,1,1,1,154
social.smalldog.club,mastodon,4.2.1,1,1,1,"1,874"
mastodon.jfmblinux.fr,mastodon,4.2.1,1,1,1,89
xn--trt-tna.eu,mastodon,4.2.1,1,0,1,52
mastodon.alexnackenoff.com,mastodon,4.2.1,1,1,1,120
albaruthenica.masto.host,mastodon,4.2.1,1,1,1,426
social.paulg.fr,mastodon,4.1.9,1,1,1,2
socialfed.nl,mastodon,4.2.0,1,1,1,166
lazyatom.social,mastodon,4.2.1,1,1,1,297
actuallyacat.com,mastodon,4.2.1,1,1,1,90
opinuendo.com,mastodon,4.2.1,1,1,1,"2,069"
toot.root.se,mastodon,4.2.0,1,1,1,3
radiostatler.social,mastodon,4.2.1,1,0,0,0
toot.nx-pod.de,mastodon,4.2.1,1,1,1,46
mastodon.louino.fr,mastodon,4.1.2,1,1,1,2
smartinwriter.social,mastodon,4.2.1,1,1,1,156
social.cwill.us,mastodon,4.2.0,1,1,1,5
mstdn.moroz.cc,mastodon,4.1.6,1,0,1,0
flagada.org,mastodon,4.2.1,1,1,1,0
mastodon.jumping.wang,mastodon,3.5.2,1,1,1,144
mastodon.lw1.at,mastodon,4.2.0-rc2,1,1,1,226
champis.social,mastodon,4.2.1,1,1,1,0
mastodon.ibax.org,mastodon,4.2.1,1,1,1,11
don.nekocross.xyz,mastodon,3.5.0~hello,1,1,1,146
monks.city,mastodon,4.2.1,1,1,1,451
programist.ro,mastodon,4.2.1,1,1,1,478
mastodon.chriswright.photography,mastodon,4.2.1,1,1,1,95
nerd.megahuge.com,mastodon,4.1.4+glitch,1,1,1,236
puppybear.social,mastodon,4.2.1,1,1,1,441
gametech.masto.host,mastodon,4.2.1,1,0,1,81
justinyost.social,mastodon,4.2.1,1,1,1,"1,668"
ericmerlock.social,mastodon,3.1.3,1,4,8,38
upallnight.minnix.dev,mastodon,4.2.1,1,1,1,241
moodoo.org,mastodon,4.2.1,1,1,1,"1,367"
mastodon.greenpeace.ch,mastodon,3.5.3,1,0,1,"4,916"
mastodon.levis.name,mastodon,4.2.1,1,1,1,187
paws.press,mastodon,4.1.9,1,1,1,"1,732"
mastodon.peregrinecross.com,mastodon,4.2.1,1,1,1,97
xn--h9j8c2bz77yyo5a.com,mastodon,4.0.1,1,1,1,1
m.furryfandom.me,mastodon,4.3.0-alpha.0+glitch,1,1,1,33
koehler.social,mastodon,4.2.1,1,1,1,13
toots.tylerdavis.xyz,mastodon,4.1.6,1,1,1,448
mastodon.bierschutzpartei.de,mastodon,4.2.0,1,1,1,"2,573"
bensie.social,mastodon,4.2.1,1,1,1,20
social.stilbedarf.de,mastodon,4.2.1,1,1,1,1
qlink.social,mastodon,4.2.1,1,1,1,6
toot.huynguyen.org,mastodon,4.2.1,1,1,1,1
mastodon.mattjon.es,mastodon,4.2.1,1,1,1,514
mastodon.8086.org,mastodon,4.2.0+glitch,1,1,1,6
social.petris.net,mastodon,4.1.2,1,0,1,2
me.nzen.ski,mastodon,4.2.1,1,1,1,72
mastodon.acolono.me,mastodon,4.2.1,1,0,0,1
social.mcavey.net,mastodon,4.2.1,1,0,0,0
mastodon.kneitzel.de,mastodon,4.2.1,1,0,1,8
briefly.eric.pe,mastodon,4.2.1,1,1,1,26
mastodon.dapor.net,mastodon,4.2.1,1,1,1,153
social.lambda.scot,mastodon,4.2.1,1,0,1,0
social.pauldev.co,mastodon,4.2.1,1,1,1,4
cow.army,mastodon,4.2.1,1,1,1,640
social.yob.id.au,mastodon,4.2.1,1,1,1,19
malnacido.com,mastodon,4.2.0,1,1,1,21
fed.alteregocreations.com,mastodon,4.2.1,1,1,1,232
fedi.ajmaradiaga.com,mastodon,4.2.0,1,1,1,165
toot.ipmorris.com,mastodon,4.2.1,1,1,1,1
zx81.social,mastodon,4.2.1,1,1,1,510
ediverse.vip,mastodon,4.2.1,1,1,1,14
social.askleo.com,mastodon,4.2.1,1,1,1,100
m.burzmali.com,mastodon,4.2.1,1,1,1,1
mastodon.jehuty11.com,mastodon,4.2.1,1,1,1,1
mastodon.mvoss.eu,mastodon,3.5.3,1,1,1,0
social.dgrammatiko.dev,mastodon,4.2.1,1,1,1,156
portal.redp.icu,mastodon,4.2.0,1,0,1,5
bisset.me.uk,mastodon,4.1.4,1,1,1,15
social.r0r1.de,mastodon,4.2.1,1,1,1,3
mastodon.4af.eu,mastodon,3.5.3,1,1,1,0
social.ovh-1.server.zac.dev,mastodon,4.2.1,1,0,1,5
social.engard.me,mastodon,4.2.1,1,1,1,167
social.brothertec.eu,mastodon,4.2.1,1,1,1,259
awesome.computer,mastodon,4.0.2,1,1,1,33
social.pxtech.systems,mastodon,4.2.1,1,0,1,85
payravi.xyz,mastodon,4.1.4,1,1,1,"2,420"
meinmuenster.land,mastodon,4.2.1,1,1,1,"1,894"
skiscratcher.com,mastodon,4.1.4,1,0,1,0
twit.dispersio.us,mastodon,3.4.4,1,1,1,91
mastodon.dennisforbes.ca,mastodon,4.2.0,1,1,1,140
holygrena.de,mastodon,4.2.0,1,1,1,385
stoyko.space,mastodon,4.0.2,1,1,1,267
brisingr.uk,mastodon,4.1.5,1,1,1,35
ruinous.social,mastodon,4.2.1,1,1,1,27
social.0xa1.red,mastodon,4.2.1,1,1,1,265
social.nasutek.com,mastodon,4.2.1,1,1,1,1
masto.tab-e.de,mastodon,4.2.0,1,1,1,1
lopresto.dev,mastodon,4.2.1,1,0,0,0
copland.social,mastodon,4.2.1,1,1,1,209
social.cyrusbio.com,mastodon,4.0.2,1,0,0,16
thomashaley.social,mastodon,4.2.0,1,1,1,21
mastoneuron.com,mastodon,4.0.0rc2,1,1,1,4
lambdon.social,mastodon,4.2.1,1,1,1,0
mastodon.paulober.eu,mastodon,4.2.0,1,1,1,9
fietser.social,mastodon,4.2.1,1,1,1,346
wellcr.app,mastodon,4.2.1,1,1,1,18
social.wildparadox.com,mastodon,4.2.0,1,0,1,35
mastodon.ajhughes.dev,mastodon,4.1.6,1,1,1,1
mister.computer,mastodon,4.2.0,1,1,1,"2,536"
social.erti.us,mastodon,4.2.1,1,1,1,0
theorangeone.net,mastodon,4.2.1,1,1,1,55
heliospace.net,mastodon,4.2.0,1,1,1,"1,294"
hagerman.social,mastodon,4.2.1,1,1,1,214
m.jeppesen.io,mastodon,4.2.1,1,0,1,2
teldarpaper.com,mastodon,4.1.6,1,1,1,15
social.macbeth.cc,mastodon,4.2.0,1,1,1,180
jaegersocial.de,mastodon,4.2.1,1,1,1,2
dvsn.net,mastodon,4.2.1,1,1,1,561
toot.onitato.com,mastodon,4.2.1,1,1,1,450
mastodon.interzone.tw,mastodon,4.2.0,1,1,1,12
mastodon.datamanifesto.org,mastodon,4.2.0,1,0,0,19
acgn.ca,mastodon,4.1.2,1,1,1,0
friendly.bacteria.icu,mastodon,4.2.1,1,0,1,11
mastodon.bores.com,mastodon,4.2.1,1,0,1,26
signalnine.net,mastodon,4.2.0-rc2,1,1,1,232
social.walterebert.com,mastodon,4.2.1,1,1,1,729
himself.alexanderdunkel.com,mastodon,4.2.1,1,1,1,19
ezzz.au,mastodon,4.1.4,1,1,1,327
m.chun.pro,mastodon,3.5.3,1,1,1,30
mo.tt,mastodon,4.0.2,1,1,1,32
masto.gundan.es,mastodon,4.2.0,1,1,1,391
mastodon.54park.de,mastodon,4.2.1,1,1,1,109
tunahan.social,mastodon,4.2.0,1,1,1,92
status.steren.fr,mastodon,4.2.1,1,0,1,203
msocial.top,mastodon,4.2.0,1,1,1,0
montmast.com,mastodon,4.2.1,1,0,0,0
trondon.duckdns.org,mastodon,4.1.4,1,0,1,0
christopherirl.social,mastodon,4.2.1,1,0,1,6
mstdn.cc,mastodon,4.2.1,1,1,1,0
christenson.social,mastodon,4.2.1,1,1,1,0
mastodon.nesven.eu,mastodon,4.2.1,1,1,1,12
social.zischundweg.cloud,mastodon,4.2.1,1,1,1,"2,241"
nunes.uk,mastodon,4.2.1,1,1,1,4
posts.bunnies.gay,mastodon,4.2.1,1,1,1,429
halfstaff.mexibang.com,mastodon,4.2.1,1,1,1,78
blue.yuv.pink,mastodon,4.2.1,1,1,1,46
atx.social,mastodon,4.2.1,1,1,1,297
social.joncamfield.com,mastodon,4.2.0,1,1,1,188
social.mattburkedev.com,mastodon,4.2.1,1,1,1,180
hoagie.fun,mastodon,4.2.0,1,1,1,988
patrick.social,mastodon,4.2.0,1,1,1,4
mastodon.cmnr.eu,mastodon,4.2.1,1,1,1,0
mstdn.duckdns.org,mastodon,4.0.2,1,1,1,10
suivez.moi.ovh,mastodon,3.5.1,1,1,1,74
lucaire.ovh,mastodon,4.2.1,1,1,1,328
toonvandeputte.be,mastodon,4.2.0,1,1,1,"1,572"
social.thimic.no,mastodon,4.2.0,1,1,1,99
mastodon.noyer.app,mastodon,4.2.1,1,1,1,137
social.cotman.info,mastodon,4.2.1,1,1,1,1
mastodon.nilswloka.com,mastodon,4.2.1,1,1,1,31
social.swrlab.org,mastodon,4.2.0,1,1,1,37
matthijs.social,mastodon,4.2.1,1,1,1,0
mastodon.granto.cloud,mastodon,4.2.1,1,1,1,15
neuzerling.com,mastodon,4.2.1,1,1,1,71
social.alexayers.com,mastodon,4.2.1,1,1,1,119
cryptic.observer,mastodon,4.2.1,1,1,1,0
mastodon.crovaxon.de,mastodon,4.2.1,1,1,1,5
social.sonicbunny.com,mastodon,4.2.1,1,1,1,0
normalunicorn.com,mastodon,4.2.0,1,0,1,45
bottrill.social,mastodon,3.5.2,1,0,1,0
mastodon.edelmann.bond,mastodon,4.2.1,1,0,0,52
spaeth.social,mastodon,4.2.1,1,1,1,44
troet.karlvalentin.de,mastodon,4.1.8,1,1,1,131
moetz.social,mastodon,4.0.4,1,1,1,0
humphry.uk,mastodon,4.2.0,1,1,1,1
karlsoderstrom.social,mastodon,4.2.0,1,1,1,26
bits.social,mastodon,4.2.1,1,1,1,159
mastodon.everythingistacos.net,mastodon,4.1.2,1,1,1,9
mastodon.olisti.co,mastodon,4.1.4,1,0,1,153
mast.pceninja.com,mastodon,4.2.0,1,1,1,224
beam.ta.rdis.dev,mastodon,4.1.7,1,1,1,801
social.0x4711.org,mastodon,4.2.1,1,1,1,94
small.cloud,mastodon,4.2.0,1,1,1,29
s.poweredbydev.com,mastodon,4.1.4,1,1,1,"1,019"
m.santolin.eu,mastodon,4.2.0,1,1,1,3
mince.network,mastodon,4.1.4,1,1,1,8
mstdn.rcode.fi,mastodon,4.2.1,1,1,1,101
toot.norbipeti.eu,mastodon,4.2.0,1,1,1,6
mastodon.yohan.es,mastodon,4.2.1,1,1,1,30
social.cscip.io,mastodon,4.2.1,1,1,1,7
amungus.duckdns.org,mastodon,4.1.3+glitch,1,1,1,0
esolis.social,mastodon,4.2.1,1,1,1,0
social.lutra-it.eu,mastodon,4.2.0,1,1,1,172
social.chvp.be,mastodon,4.2.1,1,0,0,77
mstdn.naomini.tel,mastodon,4.0.2,1,1,1,0
mastodon.tcbailey.com,mastodon,4.2.0,1,0,0,25
eeee.no,mastodon,4.2.1,1,1,1,259
mastodon.lcavallaro.com,mastodon,3.5.3,1,1,1,133
purplepenguin.lol,mastodon,4.2.1,1,1,1,275
giveupalready.com,mastodon,4.0.2,1,1,1,63
mastodon.baufreton.fr,mastodon,4.2.1,1,1,1,4
spragleknas.no,mastodon,4.2.1,1,1,1,164
firstcontact.global,mastodon,4.2.1,1,1,1,69
social.wokurka.net,mastodon,4.2.1,1,1,1,2
social.tanelpoder.com,mastodon,4.2.1,1,1,1,181
senate.social,mastodon,4.2.1,1,0,1,6
muyun.social,mastodon,4.2.1,1,1,1,133
gameswithcode.net,mastodon,4.2.1,1,1,1,1
blu.social,mastodon,4.2.1,1,0,1,1
solo.masto.host,mastodon,4.2.1,1,1,1,878
social.synesthesia.co.uk,mastodon,4.2.1,1,1,1,"1,144"
ebuds.world,mastodon,4.1.4,1,0,0,0
ashworth.io,mastodon,4.2.1,1,1,1,50
fedi.ziyun.rocks,mastodon,4.2.1,1,1,1,425
toot.tom-eric.info,mastodon,4.2.0,1,1,1,6
m.antelopelovefan.com,mastodon,3.5.3,1,0,1,49
bloade.social,mastodon,4.1.2,1,1,1,1
mastodon.lyng.space,mastodon,4.1.10,1,1,1,388
mastodon.xnop.yt,mastodon,4.1.6,1,1,1,40
mastodon.chuckdries.com,mastodon,4.1.0,1,0,1,3
big.trash.haus,mastodon,4.2.1,1,1,1,245
hwang.me.uk,mastodon,4.2.1,1,1,1,"1,152"
social.interferencias.tech,mastodon,4.1.7,1,1,1,105
social.gaming-gorilla.de,mastodon,3.5.3,1,0,1,23
mastodon.peterjanes.ca,mastodon,4.2.0,1,1,1,"1,969"
grinch.social,mastodon,4.2.1,1,1,1,13
toot.empathyintech.com,mastodon,4.1.2,1,1,1,104
sgc.social,mastodon,4.1.4,1,1,1,28
social.kararyli.net,mastodon,4.2.1,1,1,1,0
mastodon.letmetellyousomething.net,mastodon,4.2.1,1,0,1,0
mstdn.ikaruga.me,mastodon,4.2.1,1,1,1,4
joshbutts.social,mastodon,4.2.1,1,1,1,244
mastodon.elmund.io,mastodon,4.0.2,1,0,0,139
abshoff.social,mastodon,4.2.1,1,1,1,194
so.rezzedup.com,mastodon,4.2.1,1,1,1,10
jontka.fi,mastodon,4.2.1,1,1,1,"5,027"
nullspace.ie,mastodon,3.5.10,1,0,1,53
alittle.social,mastodon,4.2.0,1,1,1,84
ian.mn,mastodon,4.0.6,1,1,1,24
m.prettyshiny.org,mastodon,4.2.1,1,1,1,"1,809"
social.smaier.net,mastodon,4.2.1,1,1,1,38
pageofwords.com,mastodon,4.2.1,1,1,1,196
ichraum.social,mastodon,4.2.1,1,1,1,9
mastodon.mdmck10.xyz,mastodon,4.2.1,1,1,1,5
social.schoepski.de,mastodon,4.2.1,1,1,1,1
mastodon.roon.fr,mastodon,4.1.2,1,0,1,0
social.ghost7.com,mastodon,4.2.1,1,1,1,213
takeo.social,mastodon,4.2.1,1,1,1,697
thetake.zone,mastodon,4.1.4,1,1,1,44
mastodon.projektchaos.network,mastodon,4.2.1,1,1,1,7
barelysocial.org,mastodon,4.2.1,1,1,1,"1,095"
outdoorenthusiasts.space,mastodon,4.1.7,1,0,1,0
adida.net,mastodon,4.0.2,1,1,1,924
hollablog.at,mastodon,4.1.4,1,0,2,0
social.orangechair.org,mastodon,4.2.1,1,1,1,53
micro.deadringing.blog,mastodon,4.2.1,1,1,1,843
olia.geocities.institute,mastodon,4.1.2,1,1,1,318
thepathbegins.social,mastodon,4.1.4,1,1,1,3
handwave.org.uk,mastodon,4.1.8,1,1,1,29
anarshy.social,mastodon,4.2.1,1,1,1,368
mastodon.sverit.de,mastodon,4.2.0,1,1,1,133
abc.mika.xyz,mastodon,4.1.4,1,1,1,27
york.social,mastodon,4.2.1,1,1,1,9
mastodon.pyrignis.fr,mastodon,4.2.1,1,1,1,3
fedi.oh2cil.radio,mastodon,4.1.9,1,1,1,344
reidodon.net,mastodon,4.2.0,1,1,1,303
toot.kevinschachtschneider.net,mastodon,4.1.4,1,1,1,26
narf.social,mastodon,4.0.2,1,1,1,1
social.thewiesners.org,mastodon,4.2.0,1,1,1,13
toot.kra.hn,mastodon,4.2.1-rc1,1,1,1,54
social.ewpratten.com,mastodon,4.1.2+glitch,1,1,1,5
n00b.fr,mastodon,4.2.1,1,1,1,17
wohnzimmer.social,mastodon,4.2.1,1,1,1,327
snarky.club,mastodon,4.2.1,1,1,1,20
mastodon.imichka.me,mastodon,4.2.1,1,1,1,66
temp.odon.moe,mastodon,4.2.0,1,1,1,415
mingus.social,mastodon,4.2.1,1,1,1,17
mastodon.lebeaunuage.net,mastodon,4.2.1,1,1,1,208
dekkia.com,mastodon,4.2.0,1,1,1,244
wolfbunny.lgbt,mastodon,4.2.0,1,1,1,876
toot.you.havebroken.it,mastodon,4.2.1,1,1,1,0
mastudon.com,mastodon,4.1.9,1,1,1,294
philpot.org,mastodon,4.2.1,1,1,1,258
air11.social,mastodon,4.2.0,1,1,1,299
weewee.social,mastodon,4.2.1,1,1,1,37
asbestosden.org,mastodon,4.2.1,1,1,1,410
gast.social,mastodon,4.2.1,1,1,1,44
toots.janl.eu,mastodon,4.3.0-alpha.0,1,1,1,0
m.powerweb.io,mastodon,4.1.1,1,0,1,95
toot.rwell.org,mastodon,4.2.1,1,1,1,4
mastodon.lighti.de,mastodon,4.1.4,1,1,1,47
tlef.social,mastodon,4.2.1,1,1,1,49
mstdn.ctero.dev,mastodon,4.1.2,1,0,1,4
social.vsp.ink,mastodon,4.2.1,1,1,1,59
dizmal.red,mastodon,4.2.1,1,1,1,17
s.costpap.me,mastodon,4.1.4,1,1,1,8
masto.kkoyung.dev,mastodon,4.2.1,1,1,1,40
perfect.moe,mastodon,4.2.1,1,1,1,142
becker.pizza,mastodon,4.1.4,1,1,1,4
beals.rocks,mastodon,4.0.2,1,0,1,68
kinney.social,mastodon,4.2.1,1,1,1,8
finnish.social.pekkasipila.com,mastodon,4.2.0,1,1,1,5
proud.social,mastodon,4.2.1,1,1,1,709
mastodon.student-factory.de,mastodon,4.1.6,1,1,1,141
tallgoblin.social,mastodon,4.0.2,1,1,3,6
m.benui.ca,mastodon,4.2.0,1,0,0,81
s0l.x0r.org,mastodon,4.0.2,1,0,0,1
peninsula.industries,mastodon,4.1.9,1,1,1,"3,451"
mymstdn.pl,mastodon,4.2.1,1,1,1,"1,134"
tsrats.net,mastodon,4.2.1,1,1,1,128
dev.furries.club,mastodon,4.2.1+orcas2,1,1,1,12
rat.pub,mastodon,4.2.1,1,1,1,94
micro.rumproarious.com,mastodon,4.2.1,1,0,1,8
mastodon.chieldouwes.nl,mastodon,4.2.0,1,1,1,18
mikecoats.social,mastodon,4.1.8,1,1,1,192
jlfr.me,mastodon,4.2.1,1,1,1,2
social.radon.rocks,mastodon,4.2.0,1,1,1,468
troetet.de,mastodon,4.2.1,1,1,1,17
cyber.digital-cache.cloud,mastodon,4.2.0,1,1,1,26
slattery.social,mastodon,4.2.1,1,1,1,78
mastodon.flgl.tech,mastodon,4.1.7,1,0,0,1
tauri.earth,mastodon,4.2.1,1,1,1,"1,946"
social.massalabs.com,mastodon,4.2.1,1,1,1,294
iam.mikei.sh,mastodon,4.2.0,1,1,1,29
mastodon.bbfactory.it,mastodon,4.1.2,1,1,1,11
mastodon.kovarovi.org,mastodon,4.2.1,1,1,1,50
sns.taizona.jp,mastodon,4.2.1,1,1,1,"2,829"
escobar.social,mastodon,4.2.1,1,1,1,139
social.benlopatin.com,mastodon,4.2.1,1,1,1,354
lvb.io,mastodon,4.2.1,1,1,1,148
mastodon.rosqvist.net,mastodon,4.0.2,1,1,1,5
mastodon.open-web.fr,mastodon,4.2.0,1,0,1,62
ebrt.eu,mastodon,4.2.1,1,1,1,16
radon.rocks,mastodon,4.2.0,1,1,1,468
noam.social,mastodon,4.0.2,1,1,1,298
toots.kestrelsnest.social,mastodon,4.2.1,1,1,1,588
m.vlekken.net,mastodon,4.2.1,1,1,1,14
xavier.ooo,mastodon,4.2.0,1,1,1,27
postingbrain.com,mastodon,4.2.0,1,0,0,112
burg.art,mastodon,4.1.10,1,1,1,0
zyl.se,mastodon,4.2.1,1,1,1,2
hannover.masto.host,mastodon,4.2.1,1,1,1,25
social.juliusgamanyi.com,mastodon,4.2.1,1,1,1,645
mastodon.criticalbasics.xyz,mastodon,4.2.1,1,1,1,9
social.hifriends.info,mastodon,4.2.1,1,1,1,14
hinzundcode.social,mastodon,4.1.3,1,1,1,5
salvo.chat,mastodon,4.2.1,1,1,1,47
mast.sudrien.net,mastodon,4.1.8,1,1,1,370
mstdn.stroan.net,mastodon,4.1.0,1,1,1,47
mastodon.wellington.gen.nz,mastodon,4.0.2,1,1,1,"4,202"
social.gaven.me,mastodon,4.1.4,1,1,1,269
mastodon.schlesser.net,mastodon,4.0.2,1,0,0,4
mastodon.karrmedia.com,mastodon,3.5.3,1,0,1,1
masto.alittleofnothing.co.uk,mastodon,4.2.1,1,1,1,257
sideofburritos.social,mastodon,4.2.1,1,1,1,55
fedi.cyberwitches.club,mastodon,4.2.1,1,1,1,"1,453"
mastodon.infinitybeardesigns.com,mastodon,4.2.1,1,1,1,71
cyberdeck.social,mastodon,4.2.1,1,1,1,881
mastodon.mariustimmer.de,mastodon,4.1.9,1,1,1,42
social.justcoding.tech,mastodon,4.1.5,1,1,1,0
