domain,application,version,users,AMU,AHYU,posts
www.stevenstern.me,wordpress,6.3.2,1,null,null,82
skribeworks.com,wordpress,6.3.2,1,null,null,25
chku.eu,wordpress,6.3.2,1,null,null,89
espaco.noblogs.org,wordpress,6.3.2,1,null,null,32
2nd.trade,wordpress,6.3.2,1,null,null,1
mastodon.encryptomatic.com,wordpress,6.3.2,1,1,1,72
went2thebridge.org,wordpress,6.3.2,1,null,null,230
andyrush.net,wordpress,6.3.2,1,0,0,1
deepplum.com,wordpress,6.3.2,1,null,null,20
eric.blog,wordpress,6.3.2,1,null,null,1565
fedi-info.pepecyb.hu,wordpress,6.3.2,1,1,1,41
transportgood.org,wordpress,6.3.2,1,null,null,5
tkaefer.de,wordpress,6.3,1,null,null,18
mraitisoja.vivaldi.net,wordpress,6.0.6,1,null,null,1
lieven.kks36.be,wordpress,6.3.2,1,null,null,32
pintstarter.wpengine.com,wordpress,6.3,1,null,null,3
dainys.com,wordpress,6.1.1,1,null,null,5
www.stephaniecainonline.com,wordpress,6.3.2,1,null,null,408
ndesoft.dk,wordpress,6.3.2,1,null,null,68
travellinbob.vivaldi.net,wordpress,6.0.6,1,null,null,18
hafodynys.com,wordpress,6.3.2,1,0,0,4
alexmasters.com,wordpress,6.3.2,1,null,null,23
harishpillay.com,wordpress,6.3.2,1,null,null,902
diditstart.com,wordpress,6.3.2,1,null,null,25
toomuchrose.vivaldi.net,wordpress,6.0.6,1,null,null,54
tryagain.noblogs.org,wordpress,6.3.2,1,null,null,1
loscimmiatoreseriale.altervista.org,wordpress,6.3.2,1,null,null,23
onderwijs.huizederidder.nl,wordpress,6.3.2,1,null,null,114
roseability.com,wordpress,6.3.2,1,null,null,1
blog.elytra.app,wordpress,6.1.4,1,null,null,103
docs.lanciano.it,wordpress,6.3.2,1,null,null,9
alexsirac.com,wordpress,6.3.2,1,null,null,190
currion.net,wordpress,6.3.2,1,null,null,68
reidburke.com,wordpress,6.3.2,1,null,null,88
www.jamesaaron.net,wordpress,6.3.2,1,null,null,14
materiaprima.noblogs.org,wordpress,6.3.2,1,null,null,26
usilluminati.org,wordpress,6.1.4,1,null,null,74
domenico.lancianoblog.it,wordpress,6.3.2,1,null,null,1
harry.cat,wordpress,6.3.2,1,0,1,4
wb.dannyhorne.com,wordpress,6.3.2,1,null,null,1
patramsey.net,wordpress,6.3.2,1,null,null,56
quickphoto.vivaldi.net,wordpress,6.0.6,1,null,null,1
alexandersmap.com,wordpress,6.3.2,1,null,null,1949
blog.jeng.co,wordpress,6.3.2,1,0,0,1
entwickler.land,wordpress,6.3.2,1,0,0,45
radiointerferencia.noblogs.org,wordpress,6.3.2,1,null,null,45
passablegardener.com,wordpress,6.3.2,1,null,null,8
mind.ofdan.ca,wordpress,6.3.2,1,null,null,1044
ofadam.com,wordpress,6.3.2,1,null,null,324
smenttech.com,wordpress,6.3.2,1,0,0,3
monsieurzik.vivaldi.net,wordpress,6.0.6,1,null,null,21
jlpichelski.co.uk,wordpress,6.3.2,1,null,null,44
knutsi.vivaldi.net,wordpress,6.0.6,1,null,null,1
khoi.vivaldi.net,wordpress,6.0.6,1,null,null,1
aka-almond.lancianoblog.it,wordpress,6.3.2,1,null,null,27
blog.tangentfox.com,wordpress,6.3.2,1,null,null,55
www.boanoiteinternet.com.br,wordpress,6.3.2,1,null,null,273
homelinux.nsupdate.info,wordpress,6.3.2,1,null,null,4
markrvickers.com,wordpress,6.3.2,1,null,null,197
blog.mbirth.uk,wordpress,6.3.2,1,0,0,308
unpeuderecul.fr,wordpress,6.3.2,1,null,null,9
archive.sus.fr,wordpress,6.3.2,1,0,0,5964
midreality.com,wordpress,6.3.2,1,null,null,164
zota.la,wordpress,6.3.2,1,null,null,2
exhibitionstage.com,wordpress,6.3.2,1,1,1,10292
outsidethecloset.com,wordpress,6.3.2,1,0,1,41
losnuestroslaslibres.noblogs.org,wordpress,6.3.2,1,null,null,62
www.bigdark.com,wordpress,6.3.2,1,null,null,67
thomasjpr.com,wordpress,6.3.2,1,null,null,83
loupsgarous.vivaldi.net,wordpress,6.0.6,1,null,null,5
www.gagerandall.page,wordpress,6.3.2,1,null,null,28
deberelene.com,wordpress,6.3.2,1,0,0,14
blog.webmadman.net,wordpress,6.3.2,1,null,null,115
project42.site,wordpress,6.3.2,1,null,null,53
withhiddennoise.net,wordpress,6.3.2,1,null,null,1553
poesieundprosa.net,wordpress,6.3.2,1,null,null,53
plainschwarz.com,wordpress,6.3.2,1,null,null,1
itszariep.vivaldi.net,wordpress,6.0.6,1,null,null,4
joshuaknapp.me,wordpress,6.3.2,1,null,null,2
longform.wdclarke.org,wordpress,6.3.2,1,null,null,11
blog.wdclarke.org,wordpress,6.3.2,1,null,null,46
kotzblog.berlin.blue,wordpress,6.3.2,1,null,null,5
21te495.ditu.jp,wordpress,6.3.1,1,null,null,1
tangentbordet.se,wordpress,6.1.4,1,null,null,51
olavf.com,wordpress,6.3.2,1,null,null,1
stevenjaycohen.com,wordpress,6.3.2,1,null,null,564
blogs.joviko.net,wordpress,6.1.4,1,null,null,29
seanmcadam.online,wordpress,6.3.2,1,null,null,4
blog.lzzxt.com,wordpress,6.2.3,1,null,null,329
tomg.de,wordpress,6.3.2,1,null,null,488
www.airwhale.com,wordpress,6.3.2,1,null,null,28
conlangery.com,wordpress,6.3.2,1,null,null,220
philipp.haussleiter.de,wordpress,6.2.2,1,null,null,307
hinnerk-weiler.com,wordpress,6.2.3,1,null,null,145
miles.moe,wordpress,6.3.2,1,null,null,7
jodrell.org,wordpress,6.3.2,1,null,null,254
donnacavalier.com,wordpress,6.3.2,1,null,null,210
drakespeak.de,wordpress,6.2.3,1,null,null,132
www.schok.net,wordpress,6.3.2,1,null,null,4
keithnunn.ca,wordpress,6.3.2,1,null,null,1
geekystuff.co,wordpress,6.3.2,1,null,null,22
justinyost.com,wordpress,6.2.3,1,null,null,1339
visualculturecaffe.com,wordpress,6.3.2,1,null,null,77
petergasston.co.uk,wordpress,6.3.2,1,null,null,95
www.storyunlocker.com,wordpress,6.3.2,1,null,null,48
justin.earth,wordpress,6.3.2,1,null,null,61
ocupauminho.noblogs.org,wordpress,6.3.2,1,null,null,2
www.foxbasealpha.net,wordpress,6.3.2,1,null,null,35
www.twelvereasonswhy.com,wordpress,6.3.2,1,null,null,126
www.ainsophaur.it,wordpress,6.3.2,1,null,null,624
blog.ck.waw.pl,wordpress,6.2.3,1,null,null,8
grasshoff.online,wordpress,6.1.4,1,null,null,9
gaiety.college,wordpress,6.3.2,1,null,null,17
danielandrews.com,wordpress,6.2.3,1,null,null,374
ilrestodelfluviale.lancianoblog.it,wordpress,6.3.2,1,null,null,2
indiescroto.lancianoblog.it,wordpress,6.3.2,1,null,null,3
danasmith.com,wordpress,6.3.2,1,null,null,681
plastographic.net,wordpress,6.3.2,1,null,null,1
sandtner.net,wordpress,6.3.2,1,null,null,130
mitchcanter.me,wordpress,6.3.2,1,null,null,326
glebadeldharma.com,wordpress,6.3.2,1,null,null,6
www.venzano.fr,wordpress,6.3.2,1,null,null,15
fighteugenics.noblogs.org,wordpress,6.3.2,1,null,null,3
fiorg.noblogs.org,wordpress,6.3.2,1,null,null,286
vinvalue.vivaldi.net,wordpress,6.0.6,1,null,null,2
etwas42.de,wordpress,6.3.2,1,null,null,29
gortyn.jszym.com,wordpress,6.3.2,1,null,null,2
segelradio.de,wordpress,6.2.3,1,null,null,1
fredrocha.net,wordpress,6.3.2,1,null,null,154
cdc.hinnerk-weiler.com,wordpress,6.2.3,1,null,null,7
www.unmus.de,wordpress,6.3.2,1,null,null,72
hammerandjack.com,wordpress,6.3.2,1,null,null,565
www.genussheimwerker.de,wordpress,6.3.2,1,null,null,9
no-pag.de,wordpress,6.3.2,1,0,0,6
www.davidjmiller.org,wordpress,6.3.2,1,null,null,1124
pursuit-of-liberty.davidjmiller.org,wordpress,6.3.2,1,null,null,978
fictionrow.com,wordpress,6.3.2,1,null,null,255
jeremybelcher.co,wordpress,6.3.2,1,null,null,20
ow-ex.net,wordpress,6.3.2,1,null,null,1
bennusekabel.com,wordpress,6.2.3,1,null,null,61
www.lucasjanin.com,wordpress,6.3.2,1,null,null,280
www.casares.blog,wordpress,6.3.2,1,null,null,2504
tim-maloney.com,wordpress,6.3.2,1,0,0,549
finnley.audio,wordpress,6.3.2,1,null,null,26
travisestell.com,wordpress,6.3.2,1,null,null,8
www.eltakana.net,wordpress,6.3.2,1,null,null,16
mikejolley.com,wordpress,6.3.2,1,null,null,110
wpt.simon-a.info,wordpress,6.3.2,1,null,null,2
blog.tavarez.xyz,wordpress,6.3.2,1,null,null,17
mattmaber.com,wordpress,6.3.2,1,null,null,275
erikhjartberg.se,wordpress,6.3.2,1,null,null,2717
seanos.photo,wordpress,6.3.2,1,null,null,15
abikewithnowheels.com,wordpress,6.3.2,1,null,null,38
jonathancarter.org,wordpress,6.3.2,1,null,null,183
unkai.blog,wordpress,6.3.2,1,null,null,2
aronwarren.com,wordpress,6.3.2,1,null,null,24
dbouley.vivaldi.net,wordpress,6.0.6,1,null,null,1
lechantdesmuses.fr,wordpress,6.3.2,1,null,null,3
cms.mikan.ac.cn,wordpress,6.3.2,1,null,null,3
elsur.noblogs.org,wordpress,6.3.2,1,null,null,7
malison.org,wordpress,6.3.2,1,null,null,1
rigolart.lechantdesmuses.fr,wordpress,6.3.2,1,null,null,25
violette.lechantdesmuses.fr,wordpress,6.3.2,1,null,null,9
helenbledsoe.com,wordpress,6.3.2,1,null,null,154
brianturner.info,wordpress,6.3.2,1,null,null,22
philmilot.com,wordpress,6.3.2,1,null,null,78
jawjawjaw.com,wordpress,6.3.2,1,null,null,89
cyfinoid.com,wordpress,6.3.2,1,null,null,1
picandocodigo.net,wordpress,6.3.2,1,1,1,1684
www.silvasonic.com,wordpress,6.3.2,1,null,null,30
daydreami.cc,wordpress,6.2.2,1,null,null,16
sempai.net,wordpress,6.3.2,1,0,1,5
jaymargalus.com,wordpress,6.3.2,1,null,null,26
128bit.noblogs.org,wordpress,6.3.2,1,null,null,53
heartofilsolar.com,wordpress,6.3.2,1,1,1,26
www.waltwooton.com,wordpress,6.3.2,1,null,null,1
christoph.vollmann.co,wordpress,6.3.2,1,null,null,19
itsdaves.site,wordpress,6.3.2,1,null,null,6
pub.aomium.net,wordpress,6.3.2,1,null,null,2
greencorn.org,wordpress,6.3.2,1,null,null,1
yutima.co,wordpress,6.3.2,1,null,null,11
omershapira.com,wordpress,6.1.4,1,null,null,18
note.rough-sketch.net,wordpress,6.3.2,1,null,null,17
blog.luiscarlospando.com,wordpress,6.3.2,1,1,1,459
www.jazz-oboe.com,wordpress,6.3.2,1,null,null,76
www.jazz-flute.com,wordpress,6.3.2,1,null,null,161
www.jazz-clarinet.com,wordpress,6.3.2,1,null,null,119
www.ewimusician.com,wordpress,6.3.2,1,null,null,107
vtuber-life.jp,wordpress,6.3.2,1,null,null,1546
szilviavirag.com,wordpress,6.3.2,1,null,null,23
gerdstodiek.com,wordpress,6.3.2,1,null,null,234
bryanstone.net,wordpress,6.2.3,1,null,null,12
osfast.com,wordpress,6.3.2,1,null,null,5
www.omgwtfbbq1337.de,wordpress,6.3.2,1,null,null,1641
aminorjourney.com,wordpress,6.3.2,1,null,null,308
demo.soonix.de,wordpress,6.3.2,1,null,null,9
www.mortara.org,wordpress,6.3.2,1,0,1,30
vmakita.vivaldi.net,wordpress,6.0.6,1,null,null,21
mikepaul.com,wordpress,6.3.2,1,null,null,193
vinyl.tonesplace.com,wordpress,6.3.2,1,null,null,16
news.ecstaticcorpse.com,wordpress,6.3.2,1,null,null,3
tyler.nien.house,wordpress,6.3.2,1,0,1,66
devnel.blog,wordpress,6.3.2,1,null,null,6
varb.in,wordpress,6.3.2,1,null,null,1
blog.kozintcev.ru,wordpress,6.2.2,1,null,null,3835
www.mikaelsuomela.com,wordpress,6.3.2,1,null,null,23
mrickey.com,wordpress,6.3.2,1,null,null,71
acabookfair.noblogs.org,wordpress,6.3.2,1,null,null,8
kutay.vivaldi.net,wordpress,6.0.6,1,null,null,2
actsofvolition.com,wordpress,6.3.2,1,null,null,1698
david.newgas.net,wordpress,6.3.2,1,null,null,9
another.maple4ever.net,wordpress,6.3.2,1,null,null,435
ahistoryofjapan.com,wordpress,6.3.2,1,null,null,165
klimagedanken.com,wordpress,6.3.2,1,null,null,4
libertari-go.noblogs.org,wordpress,6.3.2,1,null,null,239
gnomvid.se,wordpress,6.3.2,1,null,null,49
risingtide.page,wordpress,6.3.2,1,null,null,4
www.allaboutwilliam.com,wordpress,6.3.2,1,null,null,92
www.radomski.co.nz,wordpress,6.3.2,1,null,null,12
matthewfl.com,wordpress,6.3.2,1,null,null,68
chriseaston.com,wordpress,6.3.2,1,null,null,101
blog.scenetin.net,wordpress,6.3.2,1,null,null,1
rhizomemag.blog,wordpress,6.3.2,1,null,null,2
maximevende.org,wordpress,6.3.2,1,null,null,418
lojepi.com,wordpress,6.3.2,1,null,null,3
blog.facha.dev,wordpress,6.3.2,1,null,null,9
piatrouski.com,wordpress,6.3.2,1,null,null,4
courtenay.net,wordpress,6.3.2,1,null,null,5
samcepeda.com,wordpress,6.3.2,1,null,null,26
umlaut.club,wordpress,6.3.2,1,null,null,217
blog.richarddegenne.fr,wordpress,6.3.2,1,1,1,6
kawaiinet.com.au,wordpress,6.3.2,1,0,2,8
nejimaki-radio.com,wordpress,6.3.2,1,null,null,346
www.eltoroweakly.com,wordpress,6.3.2,1,null,null,103
fasterandworse.com,wordpress,6.3.2,1,null,null,6
mark.brudos.net,wordpress,6.3.2,1,null,null,11
www.betteroffed.com,wordpress,6.3.2,1,null,null,392
www.appdate.lk,wordpress,6.3.2,1,null,null,95
amiel.net.br,wordpress,6.3.2,1,null,null,20
wyman.us,wordpress,6.3.2,1,null,null,4
gnuxero.softlibre.com.ar,wordpress,6.3.2,1,null,null,61
ajk.beer,wordpress,6.3.2,1,null,null,9
duncanstephen.net,wordpress,6.3.2,1,null,null,1257
smothesfoto.de,wordpress,6.3.2,1,null,null,26
nextnewsapp.com,wordpress,6.3.2,1,null,null,2
marcel.io,wordpress,6.3.2,1,null,null,57
floraguilleries.cat,wordpress,6.3.2,1,null,null,1466
raulmagdalena.social,wordpress,6.3.2,1,null,null,22
cota.jp,wordpress,6.3.2,1,null,null,58
enoteca-trap.itsnotdata.com,wordpress,6.3.2,1,null,null,3
blog.rieser.ch,wordpress,6.3.2,1,null,null,1
blog.crystalyx.net,wordpress,6.3.2,1,null,null,18
authorbuzz.co.uk,wordpress,6.3.2,1,0,1,217
morganestes.com,wordpress,6.5-alpha-56990,1,0,0,43
ebinniontest90.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,3
social.binnion.me,wordpress,6.4-beta3-56826,1,null,null,3
nuclearbits.com,wordpress,6.3.2,1,null,null,559
www.maxsedlmaier.de,wordpress,6.3.2,1,null,null,2
dev.fresh-schinznach.ch,wordpress,6.3.2,1,0,1,60
scopique.com,wordpress,6.3.2,1,null,null,469
www.neiman.co.il,wordpress,6.3.2,1,null,null,2398
blog.techeasy.org,wordpress,6.3.2,1,null,null,119
www.pokete.com,wordpress,6.3.2,1,null,null,42
magialabs.blog,wordpress,6.3.2,1,0,1,42
www.takenokoshi.com,wordpress,6.3.2,1,null,null,39
nanaka.love,wordpress,6.3.3-alpha-56924,1,null,null,807
blog.injabie3.moe,wordpress,6.3.2,1,null,null,259
orecen.com,wordpress,6.3.2,1,null,null,90
poltrack.net,wordpress,6.3.2,1,null,null,428
tamanodaruma.stars.ne.jp,wordpress,6.3.2,1,null,null,1
www.itsjustdj.com,wordpress,6.3.2,1,null,null,65
dougnix.net,wordpress,6.3.2,1,0,1,6
ohryan.ca,wordpress,6.3.2,1,null,null,446
johncaruso.blog,wordpress,6.3.2,1,null,null,371
solarboi.com,wordpress,6.3.2,1,1,1,12
klimaschutz-von-unten.de,wordpress,6.3.2,1,null,null,26
www.mattrva.com,wordpress,6.3.2,1,null,null,8
wp.paulhibbitts.net,wordpress,6.3.2,1,null,null,5
afroteca.org,wordpress,6.3.2,1,null,null,4
lijie.org,wordpress,6.3.2,1,null,null,22
peen.dev,wordpress,4.9.24,1,null,null,50
blog.3dcandy.live,wordpress,6.3.2,1,null,null,1
blog.bodul.fr,wordpress,6.3.2,1,null,null,101
feed.missyoualreadyfilm.com,wordpress,6.3.2,1,0,1,1
tamai.mobi,wordpress,6.3.2,1,null,null,3
nba7arts.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,353
www.duarte.cl,wordpress,6.3.2,1,null,null,136
wilcosky.com,wordpress,6.3.2,1,null,null,60
posts.clayt.in,wordpress,6.3.2,1,0,0,4184
lazydog.blog,wordpress,6.4-beta3-56826,1,null,null,10
www.ooblick.com,wordpress,6.3.2,1,null,null,1103
lipilee.hu,wordpress,6.3.2,1,null,null,5223
www.ikkaro.cat,wordpress,6.3.2,1,null,null,14
www.hide10.com,wordpress,6.3.2,1,null,null,14532
www.straighttea.com,wordpress,6.3.2,1,null,null,15
minivelo.taje.net,wordpress,6.3.2,1,null,null,320
minecraft.k2gw.net,wordpress,6.2.3,1,null,null,341
d2bd.blog,wordpress,6.4-beta3-56826,1,null,null,23
www.jimwillis.org,wordpress,6.3.2,1,null,null,820
muse.authorbuzz.co.uk,wordpress,6.3.2,1,2,2,650
www.ramenramenramen.net,wordpress,6.3.2,1,null,null,559
altaltwiebe.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,4
s.sukazyo.cc,wordpress,6.3.2,1,null,null,29
www.naskali.fi,wordpress,6.3.2,1,null,null,19
www.warpstonepile.com,wordpress,6.3.2,1,1,1,910
kur0den.vivaldi.net,wordpress,6.0.6,1,null,null,1
kinkyboyspodcast.com,wordpress,6.3.2,1,null,null,9
album.sollunabox.com,wordpress,6.3.2,1,null,null,1111
lazyrider.eu,wordpress,6.3.2,1,null,null,32
hoshihara.co.jp,wordpress,6.3.2,1,null,null,88
chikushi-rumiko.kumamoto.jp,wordpress,6.3.2,1,null,null,22
www.diario.roviaggio.com,wordpress,6.3.2,1,null,null,2
diario.roviaggio.com,wordpress,6.3.2,1,null,null,2
geolyceum.com,wordpress,6.4-beta3-56826,1,null,null,5
pauvretype.fr,wordpress,6.3.2,1,null,null,5
steves.life,wordpress,6.4-beta3-56826,1,null,null,537
cooklikechuck.com,wordpress,6.4-beta3-56826,1,null,null,173
nixkelley.com,wordpress,6.3.2,1,null,null,89
dev.authorbuzz.co.uk,wordpress,6.3.2,1,null,null,72
thanetcreative.co.uk,wordpress,6.3.2,1,null,null,184
matthewdbrown.authorbuzz.co.uk,wordpress,6.3.2,1,null,null,195
grahamancestry.com,wordpress,6.4-beta3-56826,1,null,null,292
ojars.kapteinis.lv,wordpress,6.3.2,1,null,null,444
incorgnito.cc,wordpress,6.3.2,1,null,null,63
elpinguinotolkiano.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,897
www.datri.uy,wordpress,6.3.2,1,null,null,38
www.ceramicadelpez.edu.uy,wordpress,6.3.2,1,null,null,94
linz.fedipress.au,wordpress,6.3.2,1,0,1,1
aidan.cornelius-bell.com,wordpress,6.3.2,1,null,null,42
ticker.feeder.mobi,wordpress,6.3.1,1,null,null,5
blog.zackbatist.info,wordpress,6.3.2,1,null,null,11
lostphoenixgaming.co.uk,wordpress,6.3.2,1,null,null,20
blog.foad.me.uk,wordpress,6.3.2,1,null,null,99
soyogo21.vivaldi.net,wordpress,6.0.6,1,null,null,14
joaquinsales.vivaldi.net,wordpress,6.0.6,1,null,null,4
www.fazendaboqueiraorn.com.br,wordpress,6.3.2,1,null,null,257
universodosparques.com.br,wordpress,6.3.2,1,null,null,105
astatide.lgbt,wordpress,6.3.2,1,0,1,15
blog.veen.world,wordpress,6.3.2,1,null,null,11
small-pieces.com,wordpress,6.3.2,1,null,null,474
fromotterspace.fr,wordpress,6.3.2,1,null,null,32
onequeerlibrarian.com,wordpress,6.3.2,1,null,null,55
hawkowl.vivaldi.net,wordpress,6.0.6,1,null,null,2
stormsvale.no,wordpress,6.3.2,1,null,null,11
es.googlediscovery.com,wordpress,6.3.2,1,null,null,1184
danthornton.net,wordpress,6.3.2,1,null,null,219
www.cosmicsurfer.co.uk,wordpress,6.3.2,1,null,null,1047
lwmieth.de,wordpress,6.3.2,1,null,null,1
setting.sudrien.net,wordpress,6.3.2,1,null,null,47
christianheilmann.com,wordpress,6.3.2,1,null,null,1729
warhammered.com,wordpress,6.3.2,1,null,null,12
nop.net-p.org,wordpress,6.3.2,1,null,null,141
arismyth.orkpiraten.de,wordpress,6.3.2,1,1,1,7
blog.bosio.info,wordpress,6.3.2,1,null,null,1
espiritismoemfoco.com,wordpress,6.3.2,1,null,null,54
colinpurrington.com,wordpress,6.3.2,1,null,null,138
peosei.art,wordpress,6.3.2,1,null,null,3
wordpress.dnkrupinski2021.de,wordpress,6.3.2,1,0,1,33
quakerranter.org,wordpress,6.3.2,1,null,null,1413
kirk.at,wordpress,6.3.2,1,0,0,1
solitorian.com,wordpress,6.3.2,1,null,null,76
blog.baazee.de,wordpress,6.3.2,1,null,null,177
blog.baazee.cc,wordpress,6.3.2,1,null,null,14
annascrafts.com,wordpress,6.3.2,1,1,1,2
blog.lightlyseared.online,wordpress,6.4-beta3-56826,1,null,null,2131
chadternent.com,wordpress,6.3.2,1,null,null,12
brandnew.travelink.de,wordpress,6.2.3,1,null,null,2818
travel.kozintcev.ru,wordpress,6.2.2,1,null,null,3835
veer66.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,954
acqueagitate.home.blog,wordpress,6.4-beta3-56826,1,null,null,53
merglin.com,wordpress,6.3.2,1,null,null,1
shojiwax.com,wordpress,6.4-beta3-56826,1,null,null,959
crixu.blog,wordpress,6.4-beta3-56826,1,null,null,10
www.jim-easterbrook.me.uk,wordpress,6.3.2,1,null,null,63
dantheclamman.blog,wordpress,6.4-beta3-56826,1,null,null,57
imarc.co.uk,wordpress,6.4-beta3-56826,1,null,null,111
millionsofplayers.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,4
area-51.blog,wordpress,6.4-beta3-56826,1,null,null,139
noelleification.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,10
manton.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,4440
tugaleres.com,wordpress,6.4-beta3-56826,1,null,null,1224
lamaisonvivante.blog,wordpress,6.4-beta3-56826,1,null,null,79
www.ohaicorona.com,wordpress,6.3.2,1,null,null,103
www.nicorola.de,wordpress,6.3.2,1,null,null,10475
achimmeurer.com,wordpress,6.3.2,1,null,null,153
blog.eischmann.cz,wordpress,6.3.2,1,null,null,507
cuentodelabuenapipa.com,wordpress,6.3.2,1,null,null,8
www.cold-albion.net,wordpress,6.3.2,1,null,null,115
www-cd.org,wordpress,6.3.2,1,null,null,299
www.dilmandila.com,wordpress,6.3.2,1,null,null,149
www.scriptopolis.fr,wordpress,6.3.2,1,null,null,751
onestackdeep.com,wordpress,6.4-beta3-56826,1,null,null,10
epeus.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,8
feuerblut.com,wordpress,6.4-beta3-56826,1,null,null,335
dague.net,wordpress,6.4-beta3-56826,1,null,null,1129
neilmadden.blog,wordpress,6.4-beta3-56826,1,null,null,66
robpegoraro.com,wordpress,6.4-beta3-56826,1,null,null,1324
stuartm.com,wordpress,6.3.1,1,null,null,58
mastodonmigration.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,25
hamsterhoard.home.blog,wordpress,6.4-beta3-56826,1,null,null,237
realhackhistory.org,wordpress,6.4-beta3-56826,1,null,null,9
khunkai.org,wordpress,6.4-beta3-56826,1,null,null,157
saschanaz.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,109
scottsgameroom.com,wordpress,6.4-beta3-56826,1,null,null,507
wolkenstich.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,92
caffeinatedpunctuation.co.uk,wordpress,6.4-beta3-56826,1,null,null,251
escrevoemportugues.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,52
ultracrepidarian.phfactor.net,wordpress,6.4-beta3-56826,1,null,null,259
mestizo.monster,wordpress,6.4-beta3-56826,1,null,null,12
dave.moskovitz.co.nz,wordpress,6.3.2,1,null,null,140
paintedpixelsblog.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,154
acambronero.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,4
maquest.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,48
sffandom.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,394
madbob.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,194
memorianalogica.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,283
blog.troed.se,wordpress,6.4-beta3-56826,1,null,null,75
gombang.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,110
weienmusic.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,6
bruisedfoodclub.org,wordpress,6.4-beta3-56826,1,null,null,52
oliviersaraja.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,26
secureinstyle.blog,wordpress,6.4-beta3-56826,1,null,null,323
jlottosen.wordpress.com,wordpress,6.4-beta3-56826,1,null,null,299
