domain,application,version,users,AMU,AHYU,posts
mastodon.gizmo4487.dev,mastodon,4.0.4,4,1,1,14
mstdn.hokkaidosm.net,mastodon,4.1.4,85,74,84,239801
kokoni.co,mastodon,4.2.1,3,0,3,0
itsmf.online,mastodon,4.0.2,8,1,1,7
pleroma.niuez.net,akkoma,3.9.3-28-g9d7c877d,2,2,2,173
hypershock.social,mastodon,4.2.1,3,0,2,3
exae.co,mastodon,4.2.1,7,0,7,192
mastodon.s-yurama.com,mastodon,3.4.6,1,1,1,271
homeless.group,mastodon,3.0.1,91,37,155,205
walledgarden.social,mastodon,4.1.4+glitch,12,0,1,149
znajomi.suwerenni.org,mastodon,3.5.1,24,1,5,60
centertown.fun,mastodon,3.2.0,40,9,35,1411
patogh.co,mastodon,4.2.1,1,1,1,1
0xspace.social,mastodon,4.2.1,3,1,2,32
dbad.masto.host,mastodon,4.2.1,26,1,1,295
der.basisschwarm.de,mastodon,3.5.3,14,7,13,37
profa.co,mastodon,4.2.1,3,0,3,1
usdr.social,mastodon,4.2.1,2,0,1,1
q8masto.social,mastodon,4.0.2,1,0,1,1
unreadabledrives.net,misskey,12.119.0,4,1,2,23
social.arcatar.com,mastodon,4.2.1,11,1,7,21
t.freesky.im,mastodon,4.0.2,33,3,6,512
mastodon.buyiihoo.xyz,mastodon,3.1.3,8,2,4,1415
mastodon.lpi.org,mastodon,3.5.3,3,0,2,1
mastodon.ttg6.net,mastodon,4.1.9,1,1,1,5
mastodon.nube61.syncloud.it,mastodon,4.1.2,1,0,1,0
mastodon.kt.nnn1590.org,mastodon,4.2.0,1,1,1,16
robermar.social,mastodon,4.0.2,15,7,12,3522
gatorcountry.club,mastodon,4.2.1,1,1,1,39
ma.diacrown.com,mastodon,4.2.0,9,8,9,12794
jsemholkacz.todon.de,mastodon,4.2.1,420,113,239,3779
scsb-ion.xyz,mastodon,3.5.3,14,5,9,246
social.jwunited.org,mastodon,4.2.1,46,14,23,901
mastodon.thefediverse.net,mastodon,3.1.3,79,3,59,562
patesadon.com,mastodon,4.0.2,76,17,37,13237
echinoi.deals,misskey,12.119.0,1,0,0,1
tincanphone.club,mastodon,3.2.1,33,14,46,1723
rcj1.mstdon.app,mastodon,4.2.1,18,8,11,13025
csu.coffee,mastodon,4.1.2,5,3,5,173
uforeport.de,mastodon,4.2.1,2,1,1,30
companies.social,mastodon,3.4.1,7,5,5,4949
hammer.viking-gaming.community,mastodon,4.0.2,2,0,0,2
mb.draculaojisan.com,mastodon,4.1.6,1,1,1,38
mastodon.crobin.photos,mastodon,4.0.2,2,0,0,0
smpl.hostdon.ne.jp,mastodon,4.2.1,2,0,2,6
tibia.life,mastodon,4.2.1,10,2,2,1
social.themays.me,mastodon,4.1.9,4,1,2,26
never.legalizenuclearbombs.com,mastodon,4.1.2,3,2,2,65
rope-access-work.com,mastodon,4.2.0,5,1,2,235
fedi.solimano.org,pleroma,2.4.53-906-gf40ccce7-develop,8,2,7,47
social.completext.com,mastodon,4.1.0+glitch,16,8,10,763
social.eindex.me,mastodon,4.1.2,1,1,1,1
mastodon.zs-studanka.cz,mastodon,4.2.1,1,1,1,106
urawareds.supporter.social,mastodon,4.2.0,26,4,11,113
mastodon.airstrip1.uk,mastodon,4.2.1,1,0,1,9
sensitive.hostdon.ne.jp,mastodon,4.2.1,5,2,7,160
mastodon.lug.ts.it,mastodon,4.1.6,8,6,9,46
pandoli365.com,mastodon,4.1.6,25,14,28,456
social.citizensoasis.com,pleroma,2.5.51-289-g401e832f.develop+soapbox,17,1,7,13
amberpapilio.masto.host,mastodon,4.2.1,18,2,6,388
beyonoyasashiisekai.hostdon.ne.jp,mastodon,4.2.1,26,11,26,308
social.russellmcc.com,mastodon,4.1.6,1,1,1,25
msoc.hostdon.ne.jp,mastodon,4.2.1,3,1,3,54
talk.brydge.dev,mastodon,4.2.1,1,0,1,0
taiwan.works,mastodon,4.2.1,1,1,1,5
freizeitparks.social,mastodon,4.2.1,2,0,1,2
unocha.social,mastodon,4.2.0,2,1,1,496
ous-unofficial-social.com,mastodon,4.0.2,26,8,24,311
tinkertofu.com,mastodon,4.2.1,77,4,62,913
evamadeonline.com,mastodon,4.1.4,9,1,8,8
m.ryugu.link,misskey,2023.9.3,4,null,null,759
zettel.haus,mastodon,4.3.0-alpha.0+glitch,4,4,4,10
kokuusa.club,mastodon,4.0.2,26,0,26,514
radiomrl.mrl-42.fr,mastodon,3.5.3,8,3,9,21
plsnobully.me,mastodon,4.2.1,1,1,1,1
mstdn.di-do.net,mastodon,4.1.6,4,4,4,159
femboys-in.space,mastodon,4.1.4,1,0,1,0
laecuaciondigital.social,mastodon,4.1.2,3,1,2,95
mastodon-fipa.fr,mastodon,3.5.3,12,7,15,61
masto.spottyer.one,mastodon,4.2.1,2,2,2,9
me.pptry.info,mastodon,4.2.0,3,3,3,47
mstdn.pentaprogram.tokyo,mastodon,4.2.1,1,1,1,288
tibus.social,mastodon,4.0.6,5,2,4,1
social.sys2nix.de,mastodon,4.1.6,1,0,2,0
tingles.social,mastodon,4.0.2,1,1,1,0
misskey.ganyariya.net,misskey,13.9.2,2,null,null,112
toot.cyano.uk,mastodon,4.1.6,1,1,1,13
mastodon.danquinney.com,mastodon,3.5.3,1,0,0,0
mastodon.wolfwithsword.com,mastodon,4.1.2,1,0,0,3
social.lantredugeek.net,mastodon,4.1.2+glitch,10,0,2,60
social.taborsky.cz,mastodon,4.0.6,1,1,1,114
m.justbartek.ca,mastodon,3.5.3,1,0,1,30
misskey.vpx.moe,misskey,13.13.2,8,null,null,6
ap.uta8a.net,mastodon,4.2.0-beta3,1,1,1,156
mstdn.eeic.io,mastodon,4.1.2,1,0,1,1
arezzo.one,mastodon,4.0.2,4,0,0,11
eenyoe.net,misskey,2023.10.1,11,null,null,898
social.schwarzer.dev,mastodon,4.2.0,2,2,2,477
mastodon.unmadegaming.com,mastodon,4.1.6,9,1,6,116
misskey.ss.gv.vc,misskey,13.14.2,2,null,null,5
misskey.temama.soy,misskey,13.14.1,9,null,null,2632
mstdn.crfan.net,mastodon,4.1.4,3,1,3,5
d1.1z2.net,dolphin,1.4.0-20230211123100,null,null,null,null
mk.commojun.com,misskey,13.14.2,27,null,null,6787
newskey.ja-jp.org,misskey,13.13.2,46,null,null,59336
mkey.enzan.org,misskey,2023.10.0,5,null,null,26
husky.xyz,mastodon,4.2.0,2,1,2,3
erratic.social,mastodon,4.2.1,1,0,1,0
masto.gutterpupper.com,mastodon,4.2.1,4,4,4,8
faraway.town,firefish,1.0.3,3,2,2,23
social.rcelko.ch,pleroma,2.5.52-235-g589301ce-develop,2,2,2,89
social.lily.flowers,mastodon,4.1.9,1,1,1,6
mastodon.nickcharlton.net,mastodon,4.2.1,1,1,1,897
mastodon.donttrust.me,mastodon,4.1.4,1,1,1,7
mastodon.gizm0.dev,mastodon,4.1.4,2,1,2,20
mastodon.electro.social,mastodon,4.1.6,3,1,3,16
mastodon.8086.net,mastodon,4.2.1,2,1,1,17
fedi.5013.es,mastodon,4.2.1,3,2,3,34
mastodon.steamedfish.org,mastodon,4.3.0-alpha.0+glitch,1,1,1,588
to.ic.ci,mastodon,4.2.0,3,1,1,27
soapbox.fedposters.club,pleroma,2.5.54-622-g9db714fe.develop+soapbox,3,1,1,2
mitra.syui.ai,mitra,2.1.0,3,1,3,23
nusskey.com,misskey,13.13.2,19,null,null,317
hometown.synapthein.org,hometown,4.0.10+hometown-1.1.1,13,4,7,60
mastodon.distos.org,mastodon,4.0.2,1,0,1,3
mastodon.ibr.cs.tu-bs.de,mastodon,4.0.2,7,0,1,1
mastodon.jcaicedo.com,pleroma,2.5.54-0-ga94cf2ad,1,1,1,3
mastodon.saltwater.blue,mastodon,4.0.2,3,0,0,4
mastodon.ydkn.social,mastodon,4.2.1,1,1,1,9
m.petrus.sk,mastodon,4.2.0,1,1,1,8
social.pinter.family,mastodon,4.2.1,1,1,1,1
mastodon.zarrplays.com,mastodon,4.2.0,1,1,1,37
mastodon.jdonszelmann.nl,mastodon,4.1.6,1,1,1,35
mastodon.gaunt.dev,mastodon,4.0.2,1,1,1,49
m.undertone.org,pleroma,2.5.52-301-g93ad16cc-release-2-6-0,2,1,1,0
social.jh220.de,mastodon,4.2.1,2,1,3,3
social.dje.li,mastodon,4.0.2,1,1,1,13
social.joomla.org,mastodon,4.1.0,14,7,16,29
calckey.spacehost.social,calckey,13.1.2,4,0,2,0
social.nerdyfam.tech,mastodon,4.2.1,3,1,1,9
social.kunveni.net,mastodon,4.1.3,1,1,1,22
mastodon.living.tech,mastodon,4.2.1,2,1,3,43
social.callingallpapers.com,mastodon,4.2.1,2,1,1,1374
mastodon.skylarkservers.net,mastodon,4.2.1,1,1,1,25
social.secclo.community,pleroma,2.4.55-921-g20790c1d,6,1,2,39
mastodon.gamespirit.eu,mastodon,4.1.6,2,2,2,9
mastodon.bludood.com,mastodon,4.1.4,1,1,1,40
social.willfurnell.com,mastodon,4.1.6,2,1,1,36
masto.chelmi.info,mastodon,4.2.0,1,1,1,5
mastodon.nordic.online,mastodon,4.1.9,2,1,1,4
social.plom.net,mastodon,4.2.1,1,1,1,1
toot.metafilter.com,mastodon,3.5.1,1,1,1,5
fedi.valtlai.fi,mastodon,4.2.1,1,1,1,69
social.peregrinor.net,mastodon,4.1.5,2,1,2,696
toot.feralsec.tv,mastodon,4.3.0-alpha.0,1,1,1,4
mastodon.evl.fi,mastodon,4.2.1,1,1,1,0
social.conroy.org,mastodon,4.2.1,1,1,1,8
mastodon.saadatmand.pk,mastodon,4.2.1,1,1,1,30
mastodon.delic.fi,mastodon,4.1.8,1,1,1,24
social.usedbytes.com,pleroma,2.4.53-854-g7ec9baa8-stable-finger,1,1,1,6
mastodon.memes.observer,mastodon,4.2.0,1,1,1,35
fedi.yukari.in,akkoma,3.9.3-0-g8c956bc-develop,1,1,1,34
hoots.aldragon.net,pleroma,2.5.4,2,1,4,6337
mastodon.azadehafzar.io,mastodon,4.1.3,1,1,1,0
social.action0.com,mastodon,4.2.1,2,1,1,48
m.occ.me,mastodon,4.2.1,1,1,1,14
mastodon.arnos-vale.net,mastodon,4.2.1,2,2,2,21
social.timkoeckert.com,mastodon,4.1.6,3,1,3,2
thoughts.pehnet.org,mastodon,4.0.6,2,1,1,16
mastodon.munsell.io,mastodon,4.2.0,2,1,1,32
mastodon.javant.xyz,mastodon,4.2.0,2,1,2,1
mastodon.elandrion.net,mastodon,4.2.1,4,1,1,35
mastodon.elvandalinq.com,mastodon,4.2.0,2,1,2,175
mastodon.burntcomma.com,mastodon,4.1.2,1,1,1,15
mastodon.naugrim.org,mastodon,4.2.0,3,2,3,1
mastodon.northstar.social,mastodon,4.1.9,1,1,1,4
mastodon.chaoticqueers.org,mastodon,4.1.5,1,1,1,2
fedi.jamiethegeek.com,mastodon,4.1.0,3,1,1,6
mastodon.rasalf.pw,mastodon,4.2.0,2,1,2,0
social.griff.la,mastodon,4.1.2,3,2,2,452
mstdn.lemontastica.net,mastodon,4.1.4,9,1,8,8
mastodon.0x47.net,mastodon,4.1.5,1,1,1,1
mstdn.lowbaud.io,mastodon,4.1.7,1,1,1,6
mastodon.mustlove.net,mastodon,4.1.0,4,1,4,20
m.gordyf.com,mastodon,4.2.1,1,1,1,23
masto.pizzac.at,mastodon,4.2.1,1,1,1,1
mastodon.cronenberg.cc,mastodon,4.1.6,3,2,2,27
mastodon.noebauer.xyz,mastodon,4.1.6,1,1,1,1
mastodon.yuru.moe,mastodon,4.3.0-alpha.0+glitch,1,1,1,0
social.burch-hill.com,mastodon,4.2.1,1,1,1,37
mastodon.floyd.dk,mastodon,4.1.3,2,2,2,458
toot.somnium.fi,mastodon,4.2.0,1,1,1,1
mastodon.sophieversum.net,mastodon,4.2.1,1,1,1,25
mastodon.rascals.net,mastodon,4.2.1,1,1,1,8
fedi.phy25.com,mastodon,4.1.4,4,1,1,323
social.rlin.eu,mastodon,4.2.1,1,1,1,0
social.arctron.nl,mastodon,4.2.1,1,1,1,12
mastodon.ngen15.tv,mastodon,4.0.2,1,1,1,0
mastodon.duong.social,mastodon,4.2.1,3,3,3,6106
mastodon.feets.tv,mastodon,4.1.2,2,1,1,22
talk.jleb.dev,mastodon,4.1.6,1,0,1,36
mastodon.ilovewasting.ink,mastodon,4.2.1,1,1,1,23
social.hanol.fr,mastodon,4.2.1,1,1,1,52
social.electrickite.org,mastodon,4.0.2,1,0,1,0
mastodon.gcreate.jp,mastodon,4.1.2,1,0,1,22
alpherg.fedicity.net,mastodon,4.2.1,2,2,2,55
dm824.fedicity.net,mastodon,4.2.1,13,12,19,1135
mstdn.erblaboratory.com,mastodon,4.2.1,1,1,1,6
vahera.social,mastodon,4.2.0,4,5,5,4
venturom.social,mastodon,4.2.0,4,2,2,1
pleroma.evgn.dev,pleroma,2.5.54-321-g17c336de-develop,1,1,1,4
mastodon.rferee.dev,mastodon,4.1.7,1,1,1,20
kbmm-misskey.chupacabrasmon.net,misskey,13.11.3,5,null,null,20950
mastodon.eatswap.fun,mastodon,4.2.1,1,0,0,8
mastodon.lys.ee,mastodon,4.2.0+glitch,2,1,1,19
mstdn.bluestreakradio.com,mastodon,4.1.4,10,4,9,46113
mastodon.borstis.cloud,mastodon,4.2.1,1,1,1,5
mastodon.brockhus.com.au,mastodon,4.2.1,1,1,1,12
mstdn.mkihr-ojisan.com,mastodon,4.2.1,7,3,5,654
den.shuymn.me,wildebeest,0.1.0,null,null,null,null
mst.akari-network.jp,mastodon,4.1.2,5,2,3,8230
social.n0t3x1l.ovh,pleroma,2.5.5,1,1,1,5
social.masi.family,mastodon,4.2.1,2,1,1,3
social.niceview.club,misskey,13.13.2,7,null,null,227
vrc-instance.xyz,mastodon,4.2.0,1,1,1,56
oyasumi.ski,misskey,2023.10.1,27,null,null,4581
mi.itochun.com,misskey,13.13.2,10,null,null,422
mikancat-lab.com,misskey,13.13.2,5,null,null,14
stg.miria.shiosyakeyakini.info,misskey,2023.10.2-beta.2,6,null,null,209
oyasumi.moe,misskey,2023.9.3-oyasumi.3,4,null,null,358
ohitorisama.cloud,misskey,13.14.2,4,null,null,1938
mi0.uleh.net,misskey,2023.10.1,5,null,null,336
pupupuakt.com,misskey,13.13.2,20,null,null,19692
kynkiruka.com,dolphin,1.4.0-20230211123100,null,null,null,null
pleroma.aorinngo.top,pleroma,2.5.1,2,2,2,187
soc.oyasai-jct.net,mastodon,4.2.1,1,1,1,29
mimi.mofumofugarden.com,misskey,2023.9.1,4,null,null,19
msky.penini.xyz,misskey,13.13.2,2,null,null,23
social.invalidentry.engineer,mastodon,4.2.1,3,0,0,264
pleroma.jcaicedo.com,pleroma,2.5.54-0-ga94cf2ad,1,1,1,3
social.computational.beauty,mastodon,4.1.9,2,2,2,1
m.poitr.us,mastodon,4.0.2,1,1,1,0
mastodon.0xcb.dev,mastodon,4.2.0,4,4,5,27
verse.c0de.works,mastodon,3.5.3+glitch,2,0,1,5
mastodon.agsj.me,mastodon,4.2.0,11,2,5,159
pluffy.monster,mastodon,4.2.1,5,5,5,1083
fk.puniana.icu,misskey,13.14.2-sh.1,2,null,null,20
preview.plack.app,akkoma,3.10.2-main,1,1,1,5
mastodon.itseris.dev,mastodon,4.2.0-rc2,1,1,1,2
67nb.com,mastodon,4.2.1,575,71,181,9014
www.erica.moe,mastodon,4.1.9,20,9,13,7280
twit.undercurrents.io,pleroma,2.4.4,1,null,null,7
social.duergner.io,mastodon,4.1.2,1,1,1,0
staging.mystical.garden,mastodon,4.2.0,2,1,2,9
social.ffl.name,mastodon,4.2.0-beta3+glitch,3,0,3,0
freight.fan,mastodon,3.5.3,3,0,0,1
social.nixt.de,mastodon,4.2.1,1,1,1,11
inovex.social,mastodon,4.1.4,4,1,1,5
social.moormaker.space,mastodon,4.2.1,5,1,4,2
fluttershy.club,akkoma,3.10.4-0-gebfb617,1,1,1,2
mastodon.eticadigital.eu,mastodon,4.2.0,3,3,3,1
rest.itch.fyi,calckey,13.1.4.1,2,1,1,5
social.mauldasch.de,pleroma,2.4.53-863-g9f708037,2,1,1,1
vol.red,misskey,13.13.2,2,null,null,42
social.danux.uk,mastodon,3.5.3,1,0,0,0
radz-at-han.city,mastodon,4.2.1,2,0,2,0
szalacsi.social,mastodon,4.2.1,1,1,1,0
mastodon.dduel.dev,mastodon,4.1.8,1,1,1,11
mochitodon.com,mastodon,3.4.1,7,4,4,57984
binah.blue,misskey,2023.10.2-beta.2,10,null,null,3301
mastodon.pontalk.com,mastodon,4.0.2,5,1,1,3
derekhockett.com,mastodon,4.1.4,3,2,3,4
mastoworx.social,wildebeest,0.0.1,null,null,null,null
mastotest.jmessage.org,mastodon,4.0.2,1,0,0,7
kemonosky.net,misskey,13.13.2,13,null,null,34
m-test.254.network,mastodon,4.2.0,3,3,3,12
idea.oksocial.net,pleroma,2.5.2,9,2,5,36
mastodon.realint.one,mastodon,4.1.7,6,0,0,13
link.baai.ac.cn,mastodon,4.2.0,412,260,417,2019
yunase.com,mastodon,4.2.1,1,1,1,2
misskey.mofumofu.me,misskey,13.13.2,2,null,null,4
mastodon.reichhome.synology.me,mastodon,4.1.2,1,1,1,0
senpainoticedme.moe,mastodon,4.2.0,2,0,1,32
phar.social,mastodon,4.1.5,1,0,1,1
social.lacot.org,mastodon,4.2.1,1,1,1,668
mastodon.xcsdm.com,mastodon,4.1.4,3,2,2,6
social.uitsmijter.io,mastodon,4.1.7,4,4,4,8
mastodon.pccl.me,mastodon,4.2.1,1,1,1,0
mastodon.caylee.de,mastodon,4.1.4,2,1,2,20
mastodon.wyngraphs.com,mastodon,4.0.2,2,1,1,0
social.alebit.com,mastodon,4.2.1,1,1,1,1
qua.ntumfy.re,mastodon,4.0.2,1,1,1,0
mastodon.faked.org,mastodon,4.2.1,2,1,2,6
social.tsd.zone,mastodon,4.1.4+glitch,4,2,4,13
mastodon.enlightware.ch,mastodon,4.0.2,4,1,3,12
social.nisu.ly,mastodon,4.2.1,1,1,1,1
social.rangaya.com,mastodon,4.2.1,1,0,1,4
mastodon.order-of-gathering.de,mastodon,4.2.0,4,4,4,160
social.synerate.com,mastodon,4.1.4,3,3,3,6
Mastodon.YOCKOW.jp,mastodon,4.2.0+YOCKOW-Edition,4,4,4,144
inaka-chaya.com,misskey,13.13.2,2,null,null,19
social.ichor.work,mastodon,4.1.5,3,1,3,26
mastodon.korfmann.xyz,mastodon,4.2.1,2,0,2,2
mastodon.rocu.de,mastodon,4.2.1,1,1,1,12
mastodon.moeyy.cn,mastodon,4.2.1,1,1,1,16
mastodon.kvasta.se,mastodon,4.1.10,1,1,1,4
social.servyy.duckdns.org,pleroma,2.4.1,1,null,null,5
mastodon.upx.moe,mastodon,4.2.1,4,4,4,218
mcsr.social,mastodon,4.2.1,2,1,2,0
sapporo.world,mastodon,4.0.2,2,1,2,3
mastodon.zwanenburg.info,mastodon,4.2.1,1,1,1,0
social.guaranteedstruggle.host,pleroma,2.5.52-226-g93ad16cc,1,1,1,2
mstdn.tivy.work,mastodon,4.0.4,6,2,3,1001
www.mastodon.scot,mastodon,4.2.1,28681,4506,10459,1492874
mstdn.lalafell.org.,mastodon,4.1.4,122,20,49,12448
icosahedron.website.,mastodon,4.2.0,879,156,197,451356
mazzo.masto.host,mastodon,4.2.1,2,2,2,628
mst.xaneaid.com,mastodon,3.0.1,2,0,0,7
masto.ford.id.au,mastodon,4.0.2,1,0,1,1
pl.linkov.net,pleroma,1.1.7-release-1-1-8,3,null,null,2
it.szeged.social,mastodon,3.1.4,6,0,0,18
void.hostdon.ne.jp,mastodon,4.2.1,8,5,6,98809
norbertmarteau.fr,mastodon,4.2.1,15,8,10,1666
xeri.irex.aretex.ca,mastodon,3.3.0,95,16,23,391
mastodon.smeets.re,mastodon,4.1.6,5,0,0,144
fm7878.com,mastodon,4.1.2,2,0,1,42
social.nullsense.net,pleroma,2.0.3-stable,2,null,null,3
fur.lgbt,mastodon,4.2.0+glitch,3671,758,1244,996612
mastodon.yorglemedia.org,mastodon,4.0.2,1,0,1,19
pleroma.subsonics.nl,pleroma,2.5.52-301-g93ad16cc,7,1,1,88
beta.qdon.space,mastodon,4.3.0-alpha.0+qdon.glitch,3508,584,1452,496744
pleroma.dsocialize.net,pleroma,2.3.0,601,null,null,2631
social.vasi.li,pleroma,2.5.2-7-g2f259166-release-2-5-2,2,0,1,49
patriot.online,pleroma,2.3.0-1-gb221d77a,1358,null,null,36045
www2.patriot.online,pleroma,2.3.0-1-gb221d77a,1358,null,null,36045
mastodon.stsecurity.moe,mastodon,4.1.2,3,1,2,374
social.osla.site,mastodon,3.5.3,1,0,0,7
social.gautampk.com,mastodon,3.4.1,1,0,1,0
mastodon.xylonx.com,mastodon,3.4.1,2,2,2,86
social.spkt.studio,pleroma,2.4.2,2,null,null,31
social.vennis.no,pleroma,2.4.1,7,null,null,56
shekel.masto.host,mastodon,4.2.1,32,5,15,234
misskey.distraction.engineer,misskey,12.110.0,168,30,142,6
social.control9.dev,pleroma,2.4.2,1,null,null,2
goth.social,pleroma,2.4.3,2,null,null,0
mastodon.askk.cc,mastodon,4.0.2,1,0,1,38
devtest.zhoal.pw,mastodon,4.1.4~moew,1,0,0,38
gp.lapy.link,misskey,2023.9.1+klapy,2567,null,null,580514
mastodon.billigerkram.de,mastodon,3.5.2,3,0,0,12
ramen-fsm.tk,mastodon,3.5.3~hello,760,259,419,213635
mastodon.yuangezhizao.cn,mastodon,3.5.14,4,3,3,11035
m.d3bu.net,misskey,12.119.2-taiyme-v1.2.0,25,11,20,489
misskey.byter.io,misskey,12.117.0,5,0,1,3
social.4gl.io,mastodon,4.2.1,1,0,0,35
xn--eckycf7j.com,mastodon,4.2.1,1,0,1,10
social.artificialgravity.dev,mastodon,4.2.1,2,2,2,2
soap.shitposter.club,pleroma,2.5.54-9679-g5ff6e480-shitposterclub,3388,305,490,2668998
mastodon.app.araneum.org,mastodon,4.2.0,2,1,1,0
social.expendabl.email,mastodon,3.5.3,1,0,0,0
starry.day,mastodon,4.0.2,2,0,1,1
mastodon.lepetitcloud.com,mastodon,3.5.3,1,0,0,0
mastodon.houchouas.name,mastodon,4.1.2,3,1,2,0
sntxrr.space,mastodon,4.1.6,1,0,0,2
e-sports.sk,mastodon,4.2.0,5,1,4,7
mastodon.thekellys.co,mastodon,3.5.3,1,0,0,0
mastodon.schenkel.net,mastodon,4.2.1,1,1,1,46
social.plerodatech.fr,pleroma,2.5.1,39,0,0,2344
social.haven.family,mastodon,3.5.10,2,1,1,43
mas2.kyosakuyo.com,mastodon,4.0.2,1,0,1,1
perish.restricted.garden,mastodon,4.1.8,1,1,1,16
social.datsteves.me,mastodon,4.1.4,2,1,1,0
pleroma.initlab.org,pleroma,2.4.4,4,null,null,1
mouth.semperpax.com,mastodon,4.0.8,3,1,1,50
brians.town,mastodon,4.2.1,3,0,1,15
mstdn.moew.art,mastodon,4.1.4~moew,1,0,1,2
mastodon.shoghi.rocks,mastodon,4.1.5+glitch,1,1,1,301
offenburg.social,mastodon,4.2.1,4,1,2,7
micro.alexsp.cf,pleroma,2.4.53-906-gf40ccce7-develop,1,0,1,11
mastodon.ilus.io,mastodon,4.2.1,2,2,2,15
mn.drunu.be,mastodon,4.1.0rc3,1,1,1,40
mastodon.fajne.eu,mastodon,4.2.1,3,1,2,9
mastodon.nickscloud.social,mastodon,4.0.12,2,1,1,3
ma.minimal.blue,mastodon,4.0.2+glitch,3,1,1,2
social.evandoes.dev,mastodon,4.0.2,2,0,2,2
social.yolo.ventures,mastodon,4.0.2,2,0,0,0
auralis.space,mastodon,3.5.3,3,0,5,112
mastodon.dehopre.dev,mastodon,4.2.1,1,1,1,126
adda.gay,mastodon,4.2.0,2,0,1,2
mastodon.firo.org,mastodon,4.0.2,5,0,2,1
mastodon.mnte.ro,mastodon,4.0.2,2,2,2,5
pleroma.zspn.me,pleroma,2.5.4,6,1,6,4
social.youhoo.fr,mastodon,4.1.5,3,1,1,30
mastodon.czleteron.net,mastodon,4.2.1,1,0,0,3
masto.mo.tt,mastodon,4.0.2,1,1,1,32
min.aqualitore-lily.com,misskey,12.119.0,5,0,2,16446
mastodon.hepper.net,mastodon,4.0.2,1,0,0,3
mastodon.mcfood.org,mastodon,4.1.6,1,1,1,6
social.developer.li,gotosocial,0.11.1 git-c7a46e0,1,null,null,1
mastodon.ito.com,mastodon,4.2.0,2,0,0,0
mastodon.xen.sh,mastodon,4.1.4,2,0,2,20
m6n.eu,mastodon,4.2.1,5,1,3,0
social.duplos.org,mastodon,4.2.1,1,1,1,0
m.arpatubes.net,mastodon,4.2.1,2,0,0,19
social.tecc.me,mastodon,4.1.7,1,0,1,1
mastodon.r00t.ch,mastodon,4.2.1,1,0,0,0
mastodon.hogenkamp.com,mastodon,4.2.1,1,1,1,10
fedi.surf,mastodon,4.0.1,2,0,1,31
social.pau.fm,mastodon,4.0.2,2,0,0,0
iquit.nativosoft.com,mastodon,4.3.0-alpha.0,1,1,1,0
pub.atomaka.com,mastodon,4.2.1,1,1,1,0
social.crowsnestlanding.com,mastodon,4.2.1,3,0,0,0
mastodon-elestio-u1962.vm.elestio.app,mastodon,4.2.1,69,14,29,5836
mastodon.return12.net,mastodon,4.1.2,1,1,1,10
social.porto.digital,mastodon,3.5.1,52,2,13,1624
mikuskey.net,misskey,13.14.2,3,null,null,5
m.winblad.io,mastodon,4.0.2,1,0,0,0
jakeromero.net,mastodon,4.1.2,1,1,1,4
mastodon.xingxing.digital,mastodon,4.0.2,1,0,1,0
ublog.longlandclan.id.au,mastodon,4.2.1,2,2,2,12633
social.doseofnews.com,mastodon,3.5.3,7,0,0,1793
social.huyduong.com,pleroma,2.4.1,2,null,null,34
fediverse.christopherlopes.com,pleroma,2.5.1,2,1,1,93
rb.2snc.eu,pleroma,2.4.53-4-g64945b3b.develop+soapbox,4,2,3,7
mastodon.furrybrigade.net,mastodon,4.2.0,7,1,1,31
mastodon.guerra24.net,mastodon,4.1.4,1,1,1,0
social.jasnell.me,wildebeest,0.0.1,null,null,null,null
nix.ac,pleroma,2.4.4,2,null,null,0
mastodon.valha.la,mastodon,4.2.1,1,1,1,1
mastodon.urbancloud.cz,mastodon,4.2.1,16,10,16,506
social.startupstack.tech,mastodon,4.2.1,2,2,2,0
fishstar.pe.kr,misskey,12.119.2,1,1,1,51
saurier.social,wildebeest,0.0.1,null,null,null,null
me.not.cy,mastodon,4.2.1,1,1,1,46
stunlock.social,mastodon,4.2.1,2,2,2,0
grimau.dynamic-dns.net,mastodon,4.2.1,1,1,1,2
furry.pet,mastodon,4.2.1,3,2,2,2
social.grobwiefein.de,mastodon,4.2.0,1,0,1,0
fed.2k36.org,pleroma,2.4.53-906-gf40ccce7-develop,0,0,0,0
mastodon.garrlab.it,mastodon,4.0.2,1,1,1,0
cgtest.masto.host,mastodon,4.2.1,1,0,1,1
social.diehildebrands.de,mastodon,4.2.1,1,1,1,22
mastodon.panxl.net,mastodon,4.2.1,1,1,1,0
mastodon.oromit.de,mastodon,4.3.0-alpha.0,1,1,1,0
fantasyhockey.social,mastodon,4.1.8,6,4,4,2256
mastodon.gruenerfaecher.eu,mastodon,4.2.1,3,0,0,5
mastodon.falschgold.net,mastodon,4.0.2,1,0,0,21
misskey.nukora.jp,misskey,13.13.2,11,null,null,1061
dolphin.lepsir.net,dolphin,1.4.0-20231001233956,null,null,null,null
social.mqtr.es,mastodon,4.1.6,2,1,1,0
social.chesters.xyz,mastodon,4.1.6,1,1,1,6
mastodon.smeets.ee,mastodon,4.2.0,1,1,1,10
social.reset.tech,mastodon,4.0.2,5,0,1,0
s.chode.org,mastodon,4.2.1,6,6,7,5062
social.domjh.com,wildebeest,0.0.1,null,null,null,null
social.primehq.co,wildebeest,0.0.1,null,null,null,null
